Ticker,Start,End,Window,Benchmark Total Log Return,ADF p-value,Hurst,Half-life,Volatility,CapSize,Total Log Return,Annualized Log Return,Sharpe Ratio,Max Drawdown,Annualized Volatility
ADBE,2015-01-01,2024-12-31,34,1.8164932176690882,0.3611,0.6649,652.3163,0.021,Large,0.880182300188189,0.08819321655961178,0.4702417372250212,0.34879030843247605,0.18754867885623122
ADBE,2015-01-01,2024-12-31,55,1.8164932176690882,0.3611,0.6649,652.3163,0.021,Large,0.9592494212493968,0.09611564777528749,0.5043749760030596,0.31157957999343777,0.1905638708267407
ADBE,2015-01-01,2024-12-31,89,1.8164932176690882,0.3611,0.6649,652.3163,0.021,Large,0.19306856799991812,0.01934524021311307,0.10803631198546645,0.40580676089670853,0.1790623898353313
ADBE,2015-01-01,2024-12-31,144,1.8164932176690882,0.3611,0.6649,652.3163,0.021,Large,0.03333757719367891,0.003340385468312957,0.01940385096845912,0.43397908879722735,0.17215064544366682
TFX,2015-01-01,2024-12-31,1,0.4931503552143981,0.2189,0.5894,320.2609,0.0183,Mid,0.0,0.0,,0.0,0.0
TFX,2015-01-01,2024-12-31,2,0.4931503552143981,0.2189,0.5894,320.2609,0.0183,Mid,0.0,0.0,,0.0,0.0
TFX,2015-01-01,2024-12-31,3,0.4931503552143981,0.2189,0.5894,320.2609,0.0183,Mid,0.0,0.0,,0.0,0.0
TFX,2015-01-01,2024-12-31,5,0.4931503552143981,0.2189,0.5894,320.2609,0.0183,Mid,-0.30055025092463244,-0.030114776633402538,-0.25901513253356884,0.3905977481249677,0.1162664757801346
TFX,2015-01-01,2024-12-31,8,0.4931503552143981,0.2189,0.5894,320.2609,0.0183,Mid,-1.0533558369665654,-0.10554499837597396,-0.8189398173736454,0.6769117250303737,0.12888004238755743
TFX,2015-01-01,2024-12-31,13,0.4931503552143981,0.2189,0.5894,320.2609,0.0183,Mid,-0.3936104024436611,-0.03943929280946425,-0.2553265490964287,0.5082364683866306,0.15446608646470714
TFX,2015-01-01,2024-12-31,21,0.4931503552143981,0.2189,0.5894,320.2609,0.0183,Mid,-0.4145524946311172,-0.041537665466020494,-0.2522088293885629,0.4843600011075262,0.1646955246044377
TFX,2015-01-01,2024-12-31,34,0.4931503552143981,0.2189,0.5894,320.2609,0.0183,Mid,-0.29684265270188925,-0.029743279714066043,-0.177462732755457,0.4363043172099603,0.16760296233605382
TFX,2015-01-01,2024-12-31,55,0.4931503552143981,0.2189,0.5894,320.2609,0.0183,Mid,-0.4999929439811732,-0.05009869657385911,-0.2892664996823708,0.5063954613540738,0.17319218308677295
TFX,2015-01-01,2024-12-31,89,0.4931503552143981,0.2189,0.5894,320.2609,0.0183,Mid,0.10077222104124739,0.010097256342900335,0.05971274988750003,0.3712624265455239,0.16909715867923955
TFX,2015-01-01,2024-12-31,144,0.4931503552143981,0.2189,0.5894,320.2609,0.0183,Mid,-0.0879265786852289,-0.008810138301661108,-0.053757552137460224,0.40719174749251774,0.16388652294161812
HES,2015-01-01,2024-12-31,1,0.7318310798190761,0.6906,0.5032,505.5741,0.0279,Mid,0.0,0.0,,0.0,0.0
HES,2015-01-01,2024-12-31,2,0.7318310798190761,0.6906,0.5032,505.5741,0.0279,Mid,0.0,0.0,,0.0,0.0
HES,2015-01-01,2024-12-31,3,0.7318310798190761,0.6906,0.5032,505.5741,0.0279,Mid,0.0,0.0,,0.0,0.0
HES,2015-01-01,2024-12-31,5,0.7318310798190761,0.6906,0.5032,505.5741,0.0279,Mid,-1.7312127037527159,-0.17346544785116677,-0.8049512503499265,0.822930453190373,0.21549807864235043
HES,2015-01-01,2024-12-31,8,0.7318310798190761,0.6906,0.5032,505.5741,0.0279,Mid,-1.5983692439721902,-0.16015469164254154,-0.6673843306908294,0.8056101420457349,0.23997370671972573
HES,2015-01-01,2024-12-31,13,0.7318310798190761,0.6906,0.5032,505.5741,0.0279,Mid,-1.2981867588927545,-0.1300767647081408,-0.520793937606663,0.7538298564225158,0.2497662805099377
HES,2015-01-01,2024-12-31,21,0.7318310798190761,0.6906,0.5032,505.5741,0.0279,Mid,-1.6453770698463865,-0.16486481972218267,-0.6230869729066706,0.8118292127632866,0.2645935910890518
HES,2015-01-01,2024-12-31,34,0.7318310798190761,0.6906,0.5032,505.5741,0.0279,Mid,-0.6205615673788903,-0.06217952881887888,-0.22555880295267317,0.7177224656629879,0.2756688189727865
HES,2015-01-01,2024-12-31,55,0.7318310798190761,0.6906,0.5032,505.5741,0.0279,Mid,-0.4804742841937274,-0.04814295014585261,-0.17610975146265564,0.5891838546375531,0.27336901986407836
HES,2015-01-01,2024-12-31,89,0.7318310798190761,0.6906,0.5032,505.5741,0.0279,Mid,0.27436153024132337,0.027490698059965603,0.09745831488085101,0.5497158450445658,0.2820764764255849
HES,2015-01-01,2024-12-31,144,0.7318310798190761,0.6906,0.5032,505.5741,0.0279,Mid,0.6284711029515124,0.06297205484842193,0.22322259659927515,0.49511672885364133,0.2821043021978108
WU,2015-01-01,2024-12-31,1,-0.05119657283507517,0.1962,0.4867,147.9385,0.0167,Mid,0.0,0.0,,0.0,0.0
WU,2015-01-01,2024-12-31,2,-0.05119657283507517,0.1962,0.4867,147.9385,0.0167,Mid,0.0,0.0,,0.0,0.0
WU,2015-01-01,2024-12-31,3,-0.05119657283507517,0.1962,0.4867,147.9385,0.0167,Mid,0.0,0.0,,0.0,0.0
WU,2015-01-01,2024-12-31,5,-0.05119657283507517,0.1962,0.4867,147.9385,0.0167,Mid,0.03208185174262431,0.0032145632760005277,0.031413342877919685,0.31759771312186125,0.10233114280429007
WU,2015-01-01,2024-12-31,8,-0.05119657283507517,0.1962,0.4867,147.9385,0.0167,Mid,-0.06380049245639365,-0.006392733240163499,-0.048689613757331114,0.22066855092534832,0.13129562440205136
WU,2015-01-01,2024-12-31,13,-0.05119657283507517,0.1962,0.4867,147.9385,0.0167,Mid,0.16585002501518603,0.016617974673489813,0.11453005305878537,0.2780577728710686,0.1450970660509537
WU,2015-01-01,2024-12-31,21,-0.05119657283507517,0.1962,0.4867,147.9385,0.0167,Mid,0.16444468293039297,0.016477161072945935,0.10784830372192948,0.2925494480996703,0.15278090154695245
WU,2015-01-01,2024-12-31,34,-0.05119657283507517,0.1962,0.4867,147.9385,0.0167,Mid,0.5111745849289888,0.05121908365888874,0.3139934523938078,0.2705895272044855,0.16312150227467234
WU,2015-01-01,2024-12-31,55,-0.05119657283507517,0.1962,0.4867,147.9385,0.0167,Mid,0.1701102208958194,0.01704484121898469,0.10427583950811431,0.2756844679499437,0.16345916081220646
WU,2015-01-01,2024-12-31,89,-0.05119657283507517,0.1962,0.4867,147.9385,0.0167,Mid,0.15795913524371863,0.015827316930980953,0.09938628491078422,0.3997046586200974,0.15925051374229968
WU,2015-01-01,2024-12-31,144,-0.05119657283507517,0.1962,0.4867,147.9385,0.0167,Mid,0.16206564279688984,0.016238784089390158,0.10732244759800652,0.32619961105210726,0.15130836514477505
CHDN,2015-01-01,2024-12-31,1,2.200564993351703,0.5279,0.6598,691.9384,0.0229,Mid,0.0,0.0,,0.0,0.0
CHDN,2015-01-01,2024-12-31,2,2.200564993351703,0.5279,0.6598,691.9384,0.0229,Mid,0.0,0.0,,0.0,0.0
CHDN,2015-01-01,2024-12-31,3,2.200564993351703,0.5279,0.6598,691.9384,0.0229,Mid,0.0,0.0,,0.0,0.0
CHDN,2015-01-01,2024-12-31,5,2.200564993351703,0.5279,0.6598,691.9384,0.0229,Mid,-0.8447538349369845,-0.08464332660203583,-0.6587258360985118,0.5785114861172294,0.12849553177291426
CHDN,2015-01-01,2024-12-31,8,2.200564993351703,0.5279,0.6598,691.9384,0.0229,Mid,-0.76140180454943,-0.07629155258308404,-0.401909446166425,0.6625833602024693,0.1898227406964025
CHDN,2015-01-01,2024-12-31,13,2.200564993351703,0.5279,0.6598,691.9384,0.0229,Mid,-1.1023288235662942,-0.11045203321618535,-0.5390045076259818,0.7129430451205381,0.2049185705378713
