AAPL,MSFT,JPM,NVDA,XOM,JNJ,UNH,PG,V,MA,HD,COST,AVGO,LLY,BAC,MRK,ADBE,TFX,HES,WU,FIVE,GNRC,CHDN,CROX,ENPH,FICO,ROK,LII,INSM,NEOG,ACLS,PRDO,IMMR,CVCO,GPRO,STRL,TPC,GHC,FIZZ,EVTC,CMTL,MGEE
3.170741645902356,3.6286218163136206,3.884594676713733,-0.6504277639563947,3.8588971388367446,4.297645116772951,4.607212090969346,4.010484426013106,4.1988874829981135,4.448191069901162,4.52560262583076,4.763285187266011,2.142165295983741,4.2648561828607745,2.570239894484242,3.6764280457109764,4.367800962234066,4.7958517680374015,3.844216128195554,2.444215485527114,3.5650154712092608,3.3755376270538817,3.0591039194800547,2.6525374616006543,1.4861397133506802,4.419814948984117,4.5019815180599565,4.6730578326812555,3.1900647807056135,2.9857425856946564,2.5771819143023467,1.2493675113311224,2.3448187798166535,4.292785475871274,3.8792931681920515,1.5830939135953364,2.814809769672402,6.3708564997624775,2.2730328214928948,2.823514492424009,3.0509724985868174,3.4602313117242
3.1454627546937295,3.595816722110223,3.830483772686434,-0.6864679477502601,3.8104673960589595,4.268553026146289,4.555592835390239,3.9721759655931295,4.1583231197855985,4.416257343724268,4.493942782651924,4.7190065058807456,2.128524304813964,4.218860231241697,2.518619848943541,3.6439906615015563,4.307707056482152,4.775864668871258,3.7684980829495904,2.3921920200852265,3.5447203892579697,3.341447385355526,3.0277322036872656,2.5922651424106884,1.5810384653845018,4.389302386324419,4.466762158352148,4.640706679206424,3.1175073372345774,2.94277931362712,2.5079719009739794,1.2214326391210106,2.331549959409432,4.269697449699962,3.8682800952330805,1.5623463009016154,2.78130062502572,6.3416652703295915,2.2575530550139766,2.7892945790588457,3.0311468827343324,3.428909586223955
3.151457346830943,3.566356084845326,3.8248244826874305,-0.7074494207282714,3.8103222174884297,4.245779088904309,4.551509460998682,3.961707951452535,4.137779899240149,4.404691029323683,4.47989381132251,4.717049599038156,2.115431706518583,4.187786570745752,2.516655318300258,3.590345509033829,4.311738277463229,4.77809652388814,3.7478871328933074,2.3933150523534623,3.5544905859824363,3.329343280626763,3.0271176095901233,2.583242533221714,1.467874383270813,4.3954798160908854,4.451431726382528,4.627450118229417,3.1241254782572256,2.943569954952165,2.4882344367123217,1.1839102870372176,2.331549959409432,4.243482722133623,3.850785670001117,1.5368672401083898,2.7985001086706855,6.334240226404543,2.2623416325867773,2.772306871763169,3.011706601959792,3.4014523616641985
3.2072276660387775,3.6202282802449477,3.873686374015661,-0.6347161699384278,3.8640137061956756,4.2929247701375175,4.58266152335928,3.9973131282990377,4.19183921622953,4.45948551114768,4.52362052347179,4.757295675457481,2.183902409421008,4.223432720701709,2.5677521628031443,3.6519239194772632,4.348082002299396,4.795617198295558,3.7731951054592976,2.4204559476023917,3.5879535313041777,3.400530477405483,3.052833004328733,2.6390573296152584,1.4996230506843684,4.432357385008996,4.484947233098866,4.64714147099283,3.1867657331338846,2.982326954033752,2.511223933334612,1.2100364649163087,2.3768144741417947,4.265352393410011,3.8347098759490033,1.5496879161274713,2.818995108710371,6.37499092238657,2.248714261663467,2.8004617534927028,3.0097412961644836,3.423372601627102
3.2362490569191205,3.64770934762068,3.8983364011747277,-0.5978082608926244,3.895913255040271,4.304527904758558,4.619944614127658,4.005460566721039,4.215740786294166,4.48468073058309,4.538433286645259,4.772024366403781,2.266932575952681,4.2554664961222635,2.591137943854418,3.6616157256396322,4.368308008941628,4.836095090437845,3.8581215571599308,2.4361786751711167,3.627004009813962,3.419691946822612,3.0546285565189693,2.649714597130255,1.5325568928154032,4.453034978106233,4.522694323194119,4.66174400464882,3.224062318159822,2.9729694911967415,2.533696844232807,1.2157508567172106,2.3861326694524507,4.251063374503541,3.866188433940569,1.55814461804655,2.8367365107588656,6.385749942477116,2.2714560048487704,2.7915378021452537,3.004614239713288,3.4422310847276063
3.239520397744555,3.6483924213278027,3.892893520356344,-0.5933991423647539,3.8988484508227175,4.293555521911965,4.615775221787929,4.001676039398499,4.216570004355097,4.4849994582360235,4.5372423011391385,4.770168343278661,2.2776465309329823,4.248877292733367,2.586259913881476,3.669229841691194,4.374498387470708,4.831501400325249,3.888153967181523,2.434563616665853,3.6506582412937387,3.4118075507090064,3.0526081532578377,2.675527040923073,1.5216989814680268,4.453499985880579,4.526732291901853,4.670387445160445,3.246101831910333,2.969894944937597,2.5400259730765704,1.289858743035399,2.3819078549139228,4.2708157309184145,3.874944003520801,1.5496879161274713,2.8599124979757535,6.386956997453578,2.290213924654722,2.794894045867233,3.0105277316876013,3.4514706654558327
3.2348312317043577,3.639015648994192,3.892425561853296,-0.6044587140722121,3.9011100990209817,4.280972632796752,4.602211482895279,3.9940637438781996,4.200431132597773,4.466656396231039,4.528181846505734,4.7708824519072515,2.2646335478610804,4.2387282875876275,2.5850368410789173,3.641394299522052,4.363989943303604,4.818663440780035,3.9222003794155755,2.4280775079129384,3.6550640582684237,3.431403226186684,3.0478780039303137,2.689886199397575,1.5260562827629987,4.448022440300143,4.528164048009921,4.656589468074845,3.196221156155179,2.963717347767732,2.5680215535731254,1.271166611261717,2.3631038850206783,4.27039654865456,3.8413859291038266,1.5347143374635075,2.8735646826837065,6.397075111759226,2.3127985844441143,2.805446461287769,3.058119167913654,3.447836954899731
3.189104756447441,3.599169702957601,3.8502051451684727,-0.6462456433592054,3.858204005369378,4.260657225327883,4.57531910013009,3.968699053158499,4.167061518926505,4.430052022979533,4.5037202168845125,4.758308346903872,2.210817529405179,4.207273032958609,2.5374088219021296,3.6165761850184057,4.330601724569698,4.785631556778837,3.88134354374403,2.388249300662396,3.6235406453837413,3.4173987534933796,3.034085647364051,2.6447553453112924,1.4861397133506802,4.409301716316432,4.489140125758962,4.6405346639523115,3.152308554501536,2.9431747124288536,2.536866415880321,1.2438425481139908,2.3306592468129534,4.2626798770413155,3.7771192115307275,1.5282278859704665,2.8367365107588656,6.369769288717084,2.297927101801037,2.792097939446157,3.0222510159924547,3.4368564741428043
3.231099546413596,3.635332448705906,3.8682670234731034,-0.6165423560670217,3.874032352091394,4.2742464773612046,4.589425084222987,3.9818203018137703,4.176587044005095,4.445430056626046,4.533432554867883,4.773521447189295,2.2491934224068113,4.232149364800223,2.557804568646279,3.6251063260235177,4.347046915777855,4.797805511722701,3.889023799599746,2.4067006800733233,3.6378492388425983,3.4284882394233933,3.048630229185616,2.6525374616006543,1.4861397133506802,4.421136256938828,4.496550938284615,4.664521594119221,3.2232661974766046,2.9656519864095805,2.5618676938675677,1.238287028237414,2.369982721504805,4.281929980188897,3.72037809160201,1.5216989814680268,2.824943988774869,6.3761028036301255,2.3311751411675656,2.802126432316239,3.0230282353003415,3.4454940454120275
3.213407946074591,3.638555927483076,3.8700234837884278,-0.6138445044735305,3.881650313107948,4.266611698730878,4.587321798738204,3.983537394110171,4.187728199268263,4.458831031365758,4.534462118895039,4.77394823003985,2.247014318137113,4.229579005937227,2.5634663952478514,3.6188580951813503,4.360802994325731,4.806123607648192,3.8871091998583447,2.429702815421796,3.5406694756140658,3.4407385269482647,3.046145545024084,2.649714597130255,1.4951487745851055,4.431763848390171,4.493223016651416,4.668129081496389,3.1908877663593924,2.9635237369821197,2.555675729561372,1.2410685427645491,2.4086428733645997,4.2664754344121425,3.6545468145128326,1.5560370874196767,2.8021474967044036,6.380369647023647,2.323715232280912,2.812602971798651,3.0418709808572344,3.450433523745729
3.203391105019742,3.61788407677217,3.851018272163419,-0.6374711131255482,3.863462116425791,4.252150988008847,4.572918983036984,3.966664691596072,4.169957706911321,4.446535323241756,4.515588842424962,4.759609324311828,2.2256188981886313,4.213768435754756,2.5451061042814493,3.5985196930029923,4.342375821106105,4.804186188727032,3.868646991269667,2.4177201930456778,3.5295906143241798,3.431079751207503,3.0530575346903825,2.629728226075773,1.5018526507782517,4.411849579071434,4.47707321883794,4.651067827396388,3.1801349648287154,2.9619730065404393,2.55877650425956,1.238287028237414,2.4061666931061803,4.250350623384666,3.606312780173364,1.5644405903963239,2.800325523590678,6.364364196191985,2.335624778033459,2.7987946472698564,3.0257417196099814,3.438432384205559
3.2308322592209633,3.647481850853875,3.8776524254030185,-0.5956011634598278,3.877712671439797,4.280546815515318,4.6055768263211645,3.9842521100821897,4.1895732429002415,4.472377481822085,4.533003277312613,4.780687833473189,2.2896415785367936,4.245143815813095,2.5771739428286278,3.6196177806447274,4.379272831176394,4.829385733309988,3.8718364329164445,2.4372540724597176,3.5368931148794878,3.442978937628693,3.0873534340528037,2.636912192383316,1.5260562827629987,4.440632906653729,4.508204140755738,4.678791469642379,3.217274506821445,2.992915065080148,2.613006677585606,1.3389008696026834,2.455350105367851,4.2963325756195285,3.624340932976365,1.5665304034589465,2.823757017875219,6.384786419791903,2.3787082452218526,2.818073899469088,3.044534063399892,3.4638290021635143
3.211412511888306,3.6286218163136206,3.86201455871284,-0.6156419690649605,3.8570932822508786,4.262067511264722,4.6011549488118595,3.9625843081897822,4.176299830935067,4.440330576219917,4.51164812517363,4.768237251669764,2.2741140196929437,4.223309779931511,2.5609540746205184,3.6050886973997613,4.363353326655666,4.833687638693334,3.842942283053959,2.4166236560160863,3.501947293959881,3.444895241796665,3.078998393494122,2.6232182462075144,1.490654389331624,4.426285222220859,4.476414012367985,4.670721901785182,3.197856438944629,2.972585701669114,2.583242533221714,1.3389008696026834,2.4094670489410066,4.297285406218791,3.51601310143632,1.5686159576502743,2.823757017875219,6.3652389189314125,2.3564931785335412,2.805446461287769,3.036140211417353,3.440791938618727
3.233144723509755,3.6337169051452425,3.8697046100030437,-0.6000206748175216,3.864289507064396,4.267474881167164,4.615733399940687,3.960245163376757,4.185310784222896,4.437101883400018,4.516200633035149,4.770597011902459,2.28622910632988,4.220221808305242,2.5697207065064998,3.6201871151712086,4.365643116646257,4.8461124048868145,3.82789907949363,2.4264492174501564,3.490123618777488,3.4352767248100995,3.080310771069116,2.6239436890389327,1.4816045625986316,4.425090011902529,4.466572269241298,4.665025900138425,3.215670696980807,3.0013428968938034,2.601207071525431,1.3439260230352512,2.4094670489410066,4.3044703999657035,3.522824901310277,1.5665304034589465,2.8326249222122786,6.331144806519665,2.3748026637199304,2.8131515507941844,3.0468110874303393,3.456381143579136
3.2476080888579735,3.6380960948664813,3.86810727914022,-0.5969250105173622,3.866630908025503,4.269737143104694,4.632126648127312,3.961707951452535,4.192828844809938,4.455552280445971,4.524463825070498,4.7779978125840294,2.304397433629414,4.232027380267954,2.5697207065064998,3.6167373306535064,4.37185005905205,4.86970845840837,3.7978779347231564,2.4210023540277876,3.469167527109568,3.4407385269482647,3.0915408407171863,2.629728226075773,1.5018526507782517,4.430694266893454,4.473679469254058,4.692697094487053,3.222469366459953,3.0122861831265957,2.5952546784889754,1.3439260230352512,2.4127565482477804,4.322276638367253,3.4787754598283587,1.5368672401083898,2.8373225189284472,6.363755209824267,2.381892350095536,2.814247806793116,3.039582758618509,3.4714763689712207
3.2571932940800785,3.627925098690633,3.865225750031226,-0.5951605224735843,3.863875857288426,4.273925214916029,4.6245157679609346,3.9564323078584303,4.182173020759022,4.451053786985999,4.518294603000695,4.7787064822028285,2.305236318582097,4.23312680864942,2.5647207429335404,3.6215250825396215,4.362588929112692,4.859705823729094,3.7879240035133237,2.4190730059442593,3.457892725338701,3.430108697979328,3.086557162688089,2.640484914257205,1.4861397133506802,4.427955045548097,4.464573136249281,4.696367234838989,3.2252554257675383,2.998541567655466,2.5802168151427143,1.3185439894082944,2.41193508045415,4.280962398423808,3.4928646026732353,1.5368672401083898,2.8367365107588656,6.338865572305461,2.3719527264022955,2.807653667675604,3.0199174957486923,3.4838424319735917
3.265570798424825,3.649529940857196,3.8842801025761675,-0.5842024287100658,3.868967237884601,4.285432013307904,4.643268969095755,3.9766497613890364,4.189289620409008,4.463837445736325,4.530853874449933,4.787733565347253,2.3292611476267764,4.246108428065428,2.5864133659960467,3.644379893978032,4.37613429362008,4.86970845840837,3.8033868330797795,2.4484385115518337,3.4541060107847277,3.4416993176449218,3.0881488110272035,2.6261167962573397,1.4996230506843684,4.432595317572015,4.4797988558779895,4.699293915612252,3.2331731536365154,3.017070894010548,2.6071243134574336,1.3236721596101537,2.414397121059624,4.277082681954123,3.513632801901214,1.5623463009016154,2.8483916989161067,6.352692237162711,2.3854184330698796,2.8224284670682276,3.0433936495784812,3.4760368269032567
3.266687785678288,3.6567799390095046,3.8930494319548616,-0.5772525064619688,3.888538248825085,4.28765384916422,4.652556719509419,3.985965460519022,4.196074111874973,4.470546190552053,4.544871038390339,4.795984414308637,2.3106506991909646,4.263908958318562,2.587638845089375,3.6503378544881,4.388629770649088,4.8728274247560215,3.83874597503727,2.4633324394018974,3.4867632793301064,3.452524006411602,3.0893769922631336,2.688527537206614,1.5325568928154032,4.410875132515026,4.489418719482708,4.7064925298974005,3.2208737970742085,3.0181717714413674,2.601207071525431,1.356379465020281,2.418487325947372,4.280962398423808,3.5759906592235726,1.5748464518686334,2.8831233761345922,6.301485270443196,2.404938180255182,2.833771368299267,3.075213769841575,3.482085186429891
3.2450658776872903,3.655650246954332,3.86954485635604,-0.5682024318337463,3.8906892627251226,4.2900819761687865,4.669823260691411,3.987960477603644,4.195651577822415,4.47570912901652,4.545634834478453,4.794172372896205,2.303935727717399,4.32733701613963,2.558435426337815,3.6520074363035775,4.385894115800592,4.872320343060977,3.841680401003925,2.460159481564956,3.51601310143632,3.4352767248100995,3.093052511250008,2.6939512741434677,1.5325568928154032,4.421734300063889,4.473112490699189,4.703587079478445,3.2688082197444728,3.033097433400795,2.589266642201148,1.3489259886358715,2.4394896462920475,4.298509097174824,3.5923685453306757,1.5018526507782517,2.8903717578961645,6.299820525507634,2.418650973895737,2.8364527160391657,3.0655876447869037,3.4948180737470182
3.240931370893868,3.6380960948664813,3.841871020612761,-0.5690607684155152,3.866493339601862,4.274674985328001,4.663393388675822,3.9836806480450604,4.179025848065697,4.464271722315299,4.521688311827126,4.78337121212638,2.280542067635784,4.310639356173848,2.539338459530384,3.617504876151812,4.3975308212098465,4.862782860626114,3.8011254567504706,2.444142228385865,3.503754020482637,3.391483658659055,3.0680685486563477,2.6672281800910014,1.5390154153933715,4.408080818119421,4.453553879405898,4.689341159200493,3.2503744623562745,3.0119171928820743,2.4510051309976397,1.3952191930542828,2.4176704692570636,4.266615766037089,3.559624661667168,1.5018526507782517,2.794227920674744,6.290565172572104,2.3665869687556182,2.8104069041034894,3.0513499103827946,3.487347569707881
3.256325905519607,3.652481588606953,3.8502051451684727,-0.558808828306104,3.876214998739072,4.271886555423432,4.6753249493558435,3.9937805973906,4.193111350215367,4.4739911095975256,4.5342908851274855,4.7931955834605215,2.2779523264445904,4.300416647021635,2.548295869622307,3.595197624646155,4.4226886127300755,4.851157569256091,3.7986430370679085,2.4543164558976978,3.509752747149185,3.3679852632301173,3.0850355466528105,2.6932748974531537,1.4793291966737756,4.424131497373011,4.455671538431082,4.698481826852522,3.2027464584452163,2.9185611960185005,2.461296806932894,1.4140878595527289,2.4217470806165533,4.250778400260468,3.4741380202492955,1.5173226109779483,2.813610701339424,6.273214140158357,2.385066436433612,2.8202537808701127,3.055868045865061,3.493079910329101
3.2404908842613667,3.64770934762068,3.841378805690152,-0.5863849121066389,3.8673186259747707,4.273067372064869,4.66714234558426,3.987248549625437,4.185595421221522,4.4634033321358055,4.527577839053002,4.789277016010542,2.2576307651797376,4.302811437404077,2.5399811463716397,3.590478632449798,4.438643278349443,4.837371589840336,3.776409193561788,2.4398273243615023,3.5130368406773194,3.3572454622441756,3.069174536610667,2.7193197983897055,1.42791605410662,4.416922504498891,4.44688351314277,4.685151011488552,3.182626717508366,2.8824636450372925,2.390595977303384,1.3808305240949925,2.3768144741417947,4.208417018481948,3.5058576934331773,1.4929040533163809,2.8075938130211036,6.262048300463354,2.3758693440137395,2.802126432316239,3.034990362706028,3.479821542169337
3.2485709099193016,3.647025807004917,3.8369358788036982,-0.5815904243216545,3.861251264974799,4.270382366731084,4.669985377451803,3.9882452766073304,4.19551057853252,4.464163061040977,4.530767499718573,4.808577902209066,2.264344360623308,4.290088562904888,2.5495687088219094,3.596177973110025,4.448516375942715,4.834817202059801,3.7550685252717044,2.4376625786951185,3.500439248551926,3.3488508771717336,3.0639295405456664,2.723923535240007,1.3937664280202156,4.412693140884042,4.43025733509261,4.6654458412472275,3.1658968614637604,2.8918709751355016,2.3570733180145447,1.3287741657988605,2.383600046342457,4.215972081870222,3.4855385113964097,1.4883995453072971,2.805176953372285,6.257140231384274,2.3934816524922224,2.8071026393421907,3.0365232617341795,3.491089913989909
3.254501701317268,3.6479369913505826,3.8299858365361663,-0.562641182832668,3.8671811521333805,4.264883095385689,4.6520612265347285,4.003779765716778,4.185452764598614,4.453031336053726,4.53223009661024,4.804719828167154,2.2528072929879497,4.274510188132238,2.5386955099991955,3.587517953312846,4.429744839525278,4.819045824915863,3.754669366312444,2.4262212759793145,3.5115454388310208,3.3396764925599043,3.074025116662675,2.6905648712332506,1.378766101905706,4.417525189142931,4.426799858207534,4.651152937543762,3.121042467884852,2.8999530525689274,2.3494686352131553,1.3489259886358715,2.3869754245686923,4.224202545013456,3.5240047569421358,1.4562867240478574,2.8166055665892396,6.255243239548939,2.411818039230499,2.808756079005502,3.0407275242328557,3.515685312524907
3.251976755534252,3.6486201082014467,3.8505306213506647,-0.5554144963530641,3.874032352091394,4.248750031365148,4.6123022090207355,4.021971134039872,4.19183921622953,4.4550049821382105,4.535662306767912,4.809402583863087,2.2738577911973534,4.2592808530889,2.56032495173695,3.567755188023207,4.420405614503395,4.811989941983807,3.759055110230629,2.4240275185229683,3.5354368968963272,3.3311324826645112,3.0571671677406376,2.6700021044053517,1.360976577588788,4.410510929969534,4.419150515413156,4.658367173335839,3.013080930634045,2.9075608681343192,2.290512523342865,1.3338503992262098,2.341297533647113,4.247351705159427,3.475376822339997,1.4516138227736746,2.8094027183426014,6.26099267897175,2.3787082452218526,2.801571770021711,3.0483263487183994,3.51786952580357
3.231989159801596,3.6337169051452425,3.8259925647324033,-0.5686317711639404,3.8653921903144437,4.252807763765145,4.580256693292615,4.009509146964615,4.141208387696813,4.422160495756106,4.512788384887708,4.795566682933217,2.2262695267827235,4.206521317760539,2.5335375830830924,3.543676889396438,4.388505559080909,4.772747797621426,3.7182497443966316,2.4040601154070584,3.5351453319287613,3.3017452970723844,3.040399161909395,2.6181254963566425,1.2864739942241659,4.402224379057943,4.415353693255347,4.631975433556891,2.899771886606976,2.826749700358065,2.257587770956269,1.3287741657988605,2.2998874229756745,4.216709640692119,3.3901364368741476,1.4516138227736746,2.7837759304916423,6.254772884841005,2.421710678632658,2.7932175072150947,3.0407275242328557,3.5265587570276526
3.2014677176404094,3.6371756943806455,3.823655618030064,-0.5511879006291137,3.870475557985773,4.270920285886046,4.593653778096793,4.016590092696402,4.160806581486008,4.426790100647785,4.5023043350635366,4.796750127704522,2.2164579878957253,4.213270223731874,2.5257505404308382,3.5484161101516483,4.379899396594632,4.763257504049937,3.718663983180008,2.41796851998458,3.495294677264349,3.3046864728788945,3.0313347373755226,2.634762375230749,1.2669475900552918,4.415595152333403,4.419947911284267,4.6084448477228435,2.8576189758040322,2.8153593098776137,2.36837286210656,1.3056070897474537,2.2785208496802856,4.220242773943291,3.396519812551485,1.442201997567285,2.779440235075385,6.256653328859244,2.4392077586913015,2.7780016448587173,2.832911937553855,3.5134960907141797
3.2127731808891467,3.65587658318684,3.8423632387731943,-0.5123074594643384,3.889210757327743,4.2742464773612046,4.609203712126299,4.011875520978699,4.177161456889798,4.4419960808284955,4.524897031333188,4.802646809889326,2.2601136107839688,4.254869298063315,2.540623420431795,3.5635123184920476,4.409398596316523,4.766967965474526,3.7548692781786737,2.4322307937159287,3.5139307061775256,3.404192895713004,3.0549275619460867,2.5595502163859143,1.3083328325376695,4.435677154001169,4.430947216654576,4.619000646905303,2.921547358930808,2.8258610412765583,2.36837286210656,1.2845538042772717,2.331549959409432,4.220830305711508,3.4410588930935155,1.4134230609933993,2.8009331396275767,6.260316533260843,2.4639167086454266,2.8037879979466322,2.799981561963477,3.5164138760610446
3.206224415914114,3.6637531451578216,3.8497166915819228,-0.5319726191715408,3.8853027533910267,4.2723163948895895,4.614362426732487,4.012013944214003,4.181887524308636,4.448742287580106,4.538143219674952,4.802577860669459,2.236887860445032,4.272516561653328,2.5386955099991955,3.5631072746199135,4.427836170705175,4.769139448741997,3.7685581440780993,2.4240275185229683,3.5266545496669477,3.371768542161408,3.05947603844858,2.4078455727494,1.2947271937224634,4.44098846195725,4.419947911284267,4.622260253772449,2.9123506438828892,2.799739233404091,2.3570733180145447,1.2684676119517233,2.31719983661695,4.239454536990435,3.4035279868515924,1.4374626567553286,2.783157678307256,6.263466038382591,2.4606572663839694,2.816982060186025,2.795605045939547,3.4920854652247035
3.2134983090268854,3.685044921281677,3.8469248387859474,-0.5062410876863154,3.9095801436985136,4.280440412031094,4.633221380262772,4.018525134517139,4.191556351159819,4.4634033321358055,4.544786352249887,4.811530308621896,2.2465838373265665,4.299617280013111,2.527702860032816,3.5785833819702706,4.430697718703192,4.792168860200681,3.8248733465058513,2.4425263100700194,3.552486872929839,3.318540178366135,3.073878364967954,2.4292177775370787,1.4036430416317451,4.429980485572915,4.440168444123111,4.619177158508315,2.9673328265043923,2.836693465914125,2.3869262519462633,1.289858743035399,2.3324400644676233,4.239454536990435,3.4157575505380846,1.4231083572227108,2.80638605572401,6.257400845046701,2.464567307937317,2.8348442550393758,2.842722792465283,3.4940737151305865
3.217115472034638,3.708039341501263,3.866627874219079,-0.48154843891788934,3.9217617303886034,4.289237783078447,4.640098233951573,4.029511265654674,4.2133903410450895,4.487653237745305,4.556515586970109,4.8265685630274,2.229326923628924,4.2887032437060855,2.5476585060860235,3.6000897843074777,4.452485055660404,4.798507895882099,3.8648533574992903,2.4527167438933617,3.5745903162649415,3.36936263976438,3.092045042583261,2.448415514829113,1.5347143374635075,4.451177587435675,4.455863420015751,4.637967416679624,2.9554309291215706,2.8402053056612453,2.4051416744334024,1.3389008696026834,2.355308186150762,4.290596447327417,3.409826715924051,1.4231083572227108,2.840831263344002,6.278605930811404,2.5037880398073296,2.8686029859503477,2.912304514005923,3.5139831881249406
3.2218885549850773,3.7106094312217497,3.8671111712480286,-0.46865013736510347,3.93572472018154,4.274996113169948,4.609548480927971,4.031966587908419,4.211311654554842,4.483297253216883,4.552144000309241,4.82886223187118,2.194833721027399,4.2605885270662345,2.5476585060860235,3.5717794451057236,4.44441442502859,4.759127976119578,3.915448300005515,2.445755705013837,3.548179572010801,3.3607225305592063,3.078998393494122,2.4388627146152997,1.5623463009016154,4.453272748782998,4.458743152078809,4.623227076145305,2.9107189449120305,2.840424435422868,2.4015250373936077,1.3287741657988605,2.354438304451312,4.254477287724994,3.422632649936226,1.430311205469349,2.8349765349943556,6.26822337753265,2.4877119972361506,2.870675351561529,2.8948060342593416,3.49457024740855
3.217115472034638,3.711678184597464,3.8683999648686194,-0.45821945057266006,3.9524035206748285,4.291557053315189,4.612817642578706,4.036316849932794,4.2270034709700255,4.498328895840857,4.56028364763045,4.825825230939503,2.207813651253535,4.258447687979962,2.5514753439937037,3.5946092683014816,4.390118823490981,4.772747797621426,3.93565758720267,2.4559131220456436,3.5510530934223454,3.370738187286372,3.092117013556905,2.457878003528144,1.6193882810565476,4.468161598393094,4.447077713783205,4.6390058454986285,2.917770732084279,2.8761424203136916,2.4194788241023923,1.326226384862026,2.3639662644920856,4.29537883626816,3.378610880388134,1.4492692140094081,2.8507064574031857,6.269511768188808,2.49246709921886,2.8753230689532354,2.9096991305395443,3.4987796937569646
3.20549376014301,3.725471782552214,3.8683999648686194,-0.4524711900080313,3.9628290023030566,4.292609349282414,4.609806713752575,4.045498644697942,4.236248069672202,4.505551903868466,4.571999499935458,4.850524411435305,2.191240841813497,4.255824795316308,2.5514753439937037,3.595981980288825,4.409884988771528,4.774507071684062,3.9779325659749443,2.47696694881928,3.5635996636301464,3.401863841453939,3.091252499739635,2.4790562616903595,1.652497361701376,4.483508808742359,4.469136449849625,4.658363845625853,2.8402474197342373,2.87211836276086,2.4544474717983733,1.3735579204995458,2.369982721504805,4.317354742826426,3.3178157865444713,1.4747629829196454,2.8644840391405775,6.274393903456647,2.540624623086836,2.881486328092879,2.939679880304771,3.521016126877364
3.2291392140435184,3.718280211699777,3.865175380796744,-0.45629943913562604,3.9531610388700273,4.295654812535952,4.63691711761944,4.046573251784951,4.237329974938729,4.505030798389725,4.574227142129448,4.865640921142095,2.193124390409995,4.283723671096235,2.540623420431795,3.5946092683014816,4.428671638856079,4.779608130715003,3.967328184670128,2.4733140035448593,3.5573460554501826,3.384729196710925,3.099649067187641,2.479894072820678,1.6409365499221742,4.500289528866806,4.47065320040448,4.656580989035194,2.85819287704058,2.8752966062629914,2.408745278530987,1.3808305240949925,2.3639662644920856,4.314817925779332,3.37005065004173,1.4793291966737756,2.858766449103403,6.275913784217776,2.564155071551795,2.878409339496942,2.9243737758802344,3.5195648276807265
3.224490222588484,3.7159424620024732,3.8617788046181074,-0.445616704361324,3.953665610421133,4.302134747166837,4.663719974726088,4.044557607400286,4.2508898554086665,4.513551738339841,4.578913952669209,4.863430346395088,2.199689011470266,4.2027520744390845,2.53676470557006,3.5898877028542713,4.429863942268991,4.786184673016374,3.9381555315645755,2.4738368657146728,3.5470278034972225,3.3724548997100614,3.1001491125063416,2.4647039619332216,1.6253112465718973,4.504054544169214,4.470084852247221,4.6683245642550775,2.85819287704058,2.8786756857205122,2.390595977303384,1.3637776759283164,2.3297674617101345,4.319353032022964,3.34849956049279,1.4816045625986316,2.8524390993250943,6.274052106308774,2.581952800929391,2.8825099973802573,2.914470424617587,3.533981338883229
3.226191226074986,3.7135995135396733,3.8590207931757994,-0.4437209015092688,3.951898678303845,4.296493296371931,4.675728146780842,4.041593124754011,4.251023041610404,4.506177781923401,4.576532193801673,4.8546041343023125,2.1628176479029415,4.205015165497334,2.53676470557006,3.5651308553660432,4.426641445674063,4.776662134486531,3.94064695518064,2.4633324394018974,3.5351453319287613,3.3686742214830185,3.0900989111610846,2.4353662109085947,1.5851452433160633,4.482380110091599,4.46075387413299,4.664200448104111,2.822568636401176,2.8719060699027676,2.3494686352131553,1.3613177024907204,2.3448187798166535,4.3016296934678,3.3311324826645112,1.4816045625986316,2.811208242739808,6.266416165076917,2.5749882330184684,2.8581753682369344,2.9379906693130122,3.5320711703611094
3.2119571092322863,3.709110937186253,3.8333485832301486,-0.4080025353373914,3.9644519386083044,4.286807812695815,4.6601220095860745,4.042941706404427,4.240298945795349,4.496751715858307,4.565452175130536,4.83845126539937,2.197817692797082,4.200357025960117,2.5444667786856505,3.5665448215950386,4.428433043905194,4.772667657307436,3.939484934573428,2.4511147153225377,3.5148236598968343,3.3389673240709525,3.0808934489428483,2.4221443686695787,1.6074358638953228,4.4719348572332285,4.454131698261478,4.6504430516850075,2.8314470387838178,2.876776365407343,2.3646205161806737,1.3464291618037048,2.315391646290504,4.278054023127535,3.3354136465482593,1.4770487505164178,2.780060789140106,6.251718761338379,2.560911723109972,2.8508107497614397,2.9114368760267766,3.528479362170286
