Date,BJK,FDN,IGV,IHF,IHI,IPAY,ITA,ITB,KBE,PBI,PJP,PKB,RETL,SMH,SOXX,TAN,WCLD,XAR,XBI,XLE,XLP,XLU,XLY,XOP,XRT
2012-09-28,24.747920989990234,37.93000030517578,12.390192985534668,12.282776832580566,10.765732765197754,,28.1771183013916,18.0833797454834,17.734989166259766,7.477558135986328,28.797100067138672,15.169891357421875,3.201807975769043,13.475632667541504,14.990434646606445,13.460997581481934,,26.257793426513672,30.105363845825195,46.57356643676758,25.675121307373047,23.929988861083984,40.29277038574219,180.406494140625,26.181076049804688
2012-10-01,24.791580200195312,37.959999084472656,12.27154541015625,12.386655807495117,10.784521102905273,,28.47076416015625,18.01796531677246,17.757648468017578,7.45591402053833,28.9639949798584,15.169891357421875,3.24076771736145,13.471373558044434,14.932641983032227,13.332490921020508,,26.50428581237793,30.205278396606445,46.808265686035156,25.83993911743164,23.818187713623047,40.26692199707031,181.9938201904297,26.101808547973633
2012-10-02,24.94439125061035,38.0,12.320170402526855,12.481578826904297,10.825235366821289,,28.457801818847656,18.158151626586914,17.82562828063965,7.3585205078125,29.18930435180664,15.22768497467041,3.154885768890381,13.535260200500488,15.00487995147705,13.308398246765137,,26.59077262878418,30.511457443237305,46.89070510864258,25.86143684387207,23.943132400512695,40.18942642211914,182.18821716308594,25.955772399902344
2012-10-03,24.820690155029297,38.369998931884766,12.38630485534668,12.578291893005371,10.880043983459473,,28.40167236328125,18.89643096923828,18.067331314086914,7.407217502593994,29.306127548217773,15.516633987426758,3.2697746753692627,13.488409996032715,14.958648681640625,13.091541290283203,,26.564834594726562,30.579139709472656,46.313533782958984,25.940258026123047,24.061500549316406,40.508052825927734,178.10647583007812,26.105972290039062
2012-10-04,24.63877296447754,38.77000045776367,12.376578330993652,12.64098072052002,10.90822982788086,,28.548492431640625,19.017925262451172,18.37701988220215,7.428858280181885,29.48971176147461,15.612946510314941,3.364187479019165,13.560813903808594,15.036663055419922,13.661788940429688,,26.724836349487305,30.659706115722656,46.77653121948242,26.062082290649414,24.199594497680664,40.878353118896484,180.69813537597656,26.514860153198242
2012-10-05,24.806135177612305,38.380001068115234,12.275435447692871,12.540685653686523,10.906665802001953,,28.65644645690918,19.158103942871094,18.399675369262695,7.4721455574035645,29.498056411743164,15.709272384643555,3.4261817932128906,13.611923217773438,15.019320487976074,13.268240928649902,,26.936729431152344,30.79829216003418,46.668724060058594,26.162405014038086,24.16014862060547,40.9988899230957,179.43467712402344,26.569095611572266
2012-10-08,24.616941452026367,38.31999969482422,12.180127143859863,12.53172779083252,10.82993221282959,,28.509624481201172,18.831010818481445,18.331689834594727,7.407217502593994,29.46466636657715,15.526265144348145,3.407982110977173,13.433042526245117,14.85462474822998,13.203986167907715,,26.759431838989258,30.459890365600586,46.74481964111328,26.083580017089844,24.199594497680664,40.9213981628418,179.5966796875,26.715126037597656
2012-10-09,24.362255096435547,37.439998626708984,11.972002029418945,12.402776718139648,10.537103652954102,,28.23757553100586,18.382434844970703,18.157968521118164,7.342287063598633,29.164270401000977,15.169891357421875,3.2717652320861816,13.220088958740234,14.626361846923828,12.995165824890137,,26.55617332458496,29.83464813232422,46.808265686035156,25.832773208618164,24.153566360473633,40.26692199707031,182.51217651367188,26.25200843811035
2012-10-10,24.19489288330078,37.150001525878906,11.919482231140137,12.384862899780273,10.480731964111328,,28.056203842163086,18.438508987426758,18.188182830810547,7.250308036804199,28.930620193481445,15.169891357421875,3.218018054962158,13.032692909240723,14.424103736877441,12.794373512268066,,26.55617332458496,29.708948135375977,45.93297576904297,25.725284576416016,24.114105224609375,40.017208099365234,179.40228271484375,26.14769744873047
2012-10-11,24.282215118408203,37.34000015258789,11.98172664642334,12.512029647827148,10.518314361572266,,28.203027725219727,18.158151626586914,18.309036254882812,7.320647716522217,28.90558624267578,15.150629043579102,3.1565921306610107,13.032692909240723,14.46744441986084,12.826501846313477,,26.55185890197754,29.841094970703125,46.27548599243164,25.667957305908203,24.140413284301758,39.83635330200195,181.73468017578125,26.12266731262207
