AAPL,ACLS,ADBE,AKAM,AMSC,AMZN,AVGO,BAC,BBY,CHDN,CLF,CLW,CMTL,COST,CROX,CRVL,CVCO,CVGW,CVX,EXR,FE,FICO,FIZZ,GHC,GOOGL,HD,HES,ILMN,IMMR,INSM,JNJ,JPM,LII,LLY,MA,MGEE,MKC,MRK,MSFT,MTCH,NEOG,NVDA,PFE,PG,PRDO,PRTS,REG,ROK,STRL,TFX,TPC,TXT,UNH,V,WDC,WU,XOM
197114800,414500,3365400,1022000,83500,88280000,53077000,59482300,2847500,435600,15196200,167100,146800,1912000,1067200,87300,64500,255500,5067800,1056900,2921400,242200,627600,14100,35716000,5660100,2700600,566120,733700,337200,6767700,10800800,215300,3926000,2291300,40700,1618400,6382320,18891100,2141700,240400,419092000,17508205,5925200,350300,55100,1042000,1194100,69300,503200,158200,1390900,2236300,6964100,9539756,3537200,11556300
166825600,276600,4774000,864400,201700,72430000,43757000,59219500,2702200,612000,13782200,67100,75100,2078200,649500,89100,45500,102100,6297700,784600,3061800,162600,322800,9200,40068000,4701100,2847100,631089,313900,325000,6456100,12470800,321300,5167400,3898000,38200,1572200,10750594,26055600,4845600,252600,305536000,18666129,5328400,209100,1078200,1026100,1066400,109000,451700,259600,1102700,2734500,5803400,6790562,7929900,11162700
127997200,292100,6182500,1525500,80800,72840000,28095000,33743900,3041700,763200,13907500,143400,106400,3875300,902800,112200,51400,143500,4947800,1387600,2510500,231900,589400,19000,24176000,3622400,2655500,572596,207600,487400,4534800,10337900,241400,3103100,2638000,35800,1081200,7792928,19122300,2476700,475400,386936000,16800655,5004100,326400,165000,1234000,1314900,81200,455600,150700,1808400,2084600,4928300,4007235,4843400,9442600
148780400,339300,3080900,1409300,67700,141004000,36739000,35026600,2830500,496200,8886100,112700,141800,2884600,917800,135000,47500,117200,5560200,1180800,2347300,108200,509200,24700,34096000,3074700,2151600,575577,269300,720700,5295500,9561300,244700,4972200,2500900,123400,1183200,7018770,20736500,1803400,400200,205528000,16904263,7098800,307700,164800,1205700,1100400,119700,517800,172400,1428100,1940400,7708600,4632352,5154300,8403300
126286800,374900,2684400,977800,57400,85374000,50511000,49921700,3301700,442800,14491900,67500,119900,2000200,756000,70800,49600,169500,4966300,651500,4597600,213200,396000,10200,32314000,4338500,3076300,531168,267400,880000,4581200,7944200,302200,3668800,2851000,69000,1138200,7126819,22170900,1424100,369200,299520000,20464991,6022800,264200,83500,1028000,940600,100400,365600,161600,1266600,3557000,5692100,6529534,4512200,9219900
108495200,280000,2801400,1201100,131500,81136000,31160000,92666300,2311900,535800,11305600,185100,134500,1581400,1104000,105600,73200,189700,4855300,1017500,3887200,256600,249400,13600,25962000,2579100,3298900,435152,275800,809700,5049900,16052800,243000,3270400,2883000,69100,1215000,8325522,21728400,2008500,498000,224860000,23783088,6157600,278300,99500,1304600,659100,71400,488400,229800,1757800,2274300,7432300,4700222,4695600,10413600
106435200,149200,2560200,1110700,167700,63098000,39986000,83357400,3429200,455400,11776600,123400,80600,1910100,1038400,87000,80600,231800,5846700,1607400,4265200,218200,264200,11900,29244000,4020800,2504800,593156,223100,1101700,5019300,15590000,353800,3762000,3108500,42800,1458000,6435454,23714500,2312000,520000,430584000,18419809,10053000,230200,65900,1026300,711100,50300,480700,391300,1574600,2095000,7172700,8575951,3990700,11198200
384986800,569500,6186500,2397800,184900,137118000,135321000,85992100,5208100,1140000,10599000,228900,477700,3717800,1580200,494700,125200,290800,13703600,1517300,11661900,389200,437800,24700,91222000,9749200,4981000,1204096,758100,2516700,13283400,24788200,933100,5333700,7177800,267500,2203200,17850689,71229700,3154100,1160000,435128000,37092579,17402500,919900,116600,6329600,1174800,178600,512700,645400,3293200,5671600,15628100,13125748,10034900,26639400
110773600,142700,2619100,1329000,131400,84274000,45326000,45587700,3651800,638400,8540300,100200,141200,1530400,1524300,117000,68600,102400,6534100,1011800,3789600,135200,336000,18500,31150000,4623700,4164600,496832,252400,1108400,6708000,12492500,344900,3095500,2520000,39600,1120200,6747862,27334500,1339600,1163400,293912000,18089591,6389400,179800,21500,1182500,1005800,132700,319700,244900,851100,2699800,6706700,7802922,4537100,13549500
98217600,181300,2298000,1388700,154800,90768000,47037000,40949900,2633400,349200,9144000,179700,190800,1889700,794100,80700,82300,189300,5396400,1072500,4207800,182600,467400,10200,33152000,4443300,3550800,748281,247900,986200,7982800,9308300,290500,3775700,2181300,60500,1516800,6770499,22668000,2069100,2456600,280388000,15318520,5657200,201600,30000,747000,792100,150500,465100,439400,1967700,3789700,4230700,5922277,4053700,12200700
95938800,176300,2027700,1685300,145500,86270000,33428000,57882400,2497500,543000,13857400,88000,545200,2008500,1176000,81000,52000,128500,4231400,962200,3372900,179800,345800,12800,37650000,2965800,3006900,765243,365700,762200,7133300,14023600,235100,3707300,2963600,56400,2526800,7260963,19352000,1233000,1637800,268548000,18384817,6581000,252100,107200,589200,853700,112400,313300,299100,1130300,2238000,5852400,6615529,9555100,10275500
120724800,315600,1735200,1011100,132500,86588000,29572000,45879700,2726500,482400,6906900,91600,1340200,1421400,782100,108300,36200,88700,4533400,747900,2648900,202900,351600,13500,36274000,3218800,3170000,615464,220700,901900,6450500,13283000,248600,2093700,2645200,40400,3519000,6315458,19091300,1448800,1249600,214428000,14887434,6277600,156200,62400,609000,1012600,78300,193500,320800,707700,2761400,5868500,3887900,3461500,7895400
91717600,203100,2784500,1722400,138500,81702000,26739000,74707600,3341600,630000,8908100,146900,843300,1602800,854400,119400,69100,119400,5202900,1701200,3763500,168600,527600,10700,35612000,3966100,5988500,827334,456100,1921700,6638500,15815100,316600,2812300,2955000,49400,2262400,7135622,21647800,1911300,1672000,709396000,15454591,5125800,675600,60800,1068600,827400,247800,320500,311300,1223600,2875100,6035900,5709671,4190800,9884900
94403200,398500,3553100,1035200,42600,69210000,27709000,53900900,2130400,428400,9667800,76700,219000,1673100,866300,119700,59000,129000,5348200,777100,2631400,227300,1231200,17700,33164000,3670500,4977300,704488,276300,7389600,4871800,10146300,189800,2707500,2955500,47600,1656800,7994668,18883100,1841300,1102400,622060000,16872537,4899900,246000,87300,885800,745000,156700,168500,393300,788400,3314500,9802100,5862478,3212100,8566900
99152800,206100,3254400,2994200,61700,108014000,24888000,42940300,3946200,372000,5472400,161600,210800,1647600,1735200,109800,58100,108400,5445400,810400,2756700,279100,473000,36300,40180000,4428000,2457400,738001,180500,3606000,6439100,13753100,182200,3787900,3060700,36600,3472600,10894589,20787200,1130500,755000,383964000,18167693,7390900,265400,67100,913600,1208800,109900,259100,193100,651600,2777300,8047500,5579620,4203700,8453100
114619200,168700,2726400,2015000,62400,105062000,19607000,61080300,3263800,340800,8318000,130700,248900,2322300,1088400,190800,71800,155800,4479500,868700,2674000,214500,351600,44600,26246000,4162500,2950100,504542,231900,1922000,5411800,17142000,193300,5097200,2662400,39300,2540600,10037325,16648000,2004000,737400,320552000,23957631,7958700,176100,59700,975600,702800,54100,256600,254700,1080100,3002200,7521100,5652914,2839200,10206700
128168000,516600,3780300,3730900,90800,145140000,25660000,72325700,3675400,299400,7733000,110800,135000,2862800,1101800,122400,63400,118900,4824300,715900,3709300,198000,432800,12800,46576000,5996200,2588200,1264543,358200,2525000,4738700,16357400,303400,10940700,5664900,36200,2310400,10837054,34821700,2171900,840600,391220000,18960406,7029900,185400,58000,932100,581400,74700,295800,310300,1152300,2186600,9208900,7193151,4876500,10204600
134322000,392400,3098600,2194800,149700,136446000,33860000,51931000,3022400,672600,8859700,117300,110500,7379000,1540200,258300,78200,94500,4318000,730400,5333900,201700,498400,47400,31852000,5016600,2742700,2154380,323800,2282000,4309300,13777600,154500,8330300,4268300,42400,1647200,7790308,29068900,2186900,640400,426636000,18112568,5454600,343700,41000,902800,882300,76500,227600,459800,855300,2045700,7085700,5238419,7508500,9217400
118655600,319600,5109200,1973700,81800,147864000,33397000,47471600,3795700,462000,6227400,66700,118200,3863500,764800,87000,59100,64300,6267700,900000,5813100,227000,824600,25600,46190000,3731800,2644900,1151463,275000,761500,5174100,14370900,188900,6002300,5611000,43400,1690800,9279830,29640600,1584200,586800,408612000,24679621,7192300,154300,64900,1587500,943900,70100,260200,238900,1209700,1865000,11637300,3351291,5650200,13242400
107564000,279000,2597500,1269600,34900,95458000,24675000,58868600,4040600,447600,4661200,133600,143500,2502800,929400,106800,47700,89500,6797900,870900,3127900,220100,748000,15000,33690000,4466800,2283400,797214,211800,854900,4475300,14069500,269400,4716000,5659400,61400,1367800,8249122,26198600,1381600,816800,273500000,21486844,6268100,289700,104900,1593000,985400,61800,181000,712900,1034200,2510100,10798000,5345978,7283600,10177900
167962400,314000,5309300,2820000,203600,219778000,56327000,88454400,3459700,720000,10374800,177600,157500,3021400,1206700,112500,54300,77300,6504400,976900,3346800,298900,740000,32300,58980000,6157900,6878200,2182547,221600,1075100,7265600,23086400,420800,5602900,8455000,57400,2075400,13259191,61376300,4568700,988200,684940000,33746234,9295800,348300,202000,2428200,1497400,80900,509400,428100,1654900,4267300,15450100,7184816,4942600,16573400
212497600,288900,7042900,2126700,73500,278718000,37424000,111417300,3611200,610800,7950300,163300,170500,3650900,1330400,96300,77800,81600,8589900,1352000,3890900,327800,602000,23500,67696000,5831400,4032000,1828812,218000,897300,11603200,33705600,442600,7226300,9185200,47900,2164800,13491952,63904300,3466200,1036200,725436000,44299198,12560300,339600,26700,1496000,1757100,128300,355400,736600,1959900,4558500,15657200,6004171,6195200,20320100
161351600,220800,4779900,2194900,31000,188892000,32589000,102279200,3576800,661200,7022500,149000,358300,3130500,1081200,138600,68300,127400,7450700,709200,2300900,270500,574400,32800,49370000,5450200,2601400,1977152,193900,654400,6998000,32075700,383700,4519100,6160300,65000,2492000,10648938,47742100,2687800,672200,608236000,30417070,9878700,314900,325800,1183000,1257200,123600,332200,1175900,2176800,4006300,12993300,5847131,5121200,15216300
123164000,195700,5106400,2734600,36600,128744000,30099000,114636100,3213900,639600,7615400,109600,142400,2441900,909100,100800,99700,134500,6047300,682100,2757200,213700,337800,21500,30074000,3642800,2345400,796494,123000,521500,6398700,18903200,396700,3884700,3969200,45100,1212000,6896783,32068100,1065600,425000,449760000,24002742,9691500,183500,71300,1464000,827200,275600,255700,297500,1593800,3583400,7953000,3877713,4170900,10558800
116736000,259800,8679600,1455800,41800,117198000,30355000,87887800,2301100,604200,6588700,100600,118100,2541800,764600,130500,43000,295600,4846100,871500,3080500,240700,264400,18600,38378000,4057400,2455000,1696200,182000,768700,9592800,19302800,289600,4192800,4694900,48000,1497600,10719992,31610200,1797500,636600,408712000,22353654,9462600,148300,198100,993200,1100500,206300,332800,234800,2020800,6453600,11059500,4274216,3426400,9781800
91541600,505200,4405100,2105200,62800,105904000,20262000,79068700,2565600,354600,6396600,83500,103900,2129300,428400,50100,38200,163700,6978700,767600,2936500,154600,260600,8500,35652000,8985700,4552200,858483,171900,686600,8261100,18794500,310900,4402100,4431200,28600,1916000,9793036,26548200,1587000,858400,329668000,23154167,10375300,154700,41900,1083600,1072200,228400,376900,295300,2709700,3985100,9170600,3979584,2907200,12247700
130325200,448000,5378900,2313200,64000,117480000,37442000,77369200,2451000,872400,13809400,105600,101400,2624600,579900,83700,31800,88100,7391600,579100,3650500,153800,258200,22100,46152000,9262000,3966300,1040439,147600,373300,7583900,17582500,431800,3619600,6264500,30800,1237800,12812848,32506200,1948400,428000,524020000,22498368,9869500,125700,41600,1081200,1223300,201600,365100,597300,13467200,3132100,10222600,6484817,3349800,17448600
132314800,233100,4070600,2038600,59300,118144000,32231000,64305400,2934000,596400,35486800,73100,148100,2099800,1462400,97200,56800,71100,7944400,642200,4203600,161300,341600,14500,41286000,7004300,3186400,1524421,177100,510200,5924800,15234500,357500,4224000,4832500,33800,2645600,15210043,32785500,2804800,845800,613608000,19564875,30276400,129400,164100,934700,1856600,334700,244300,532600,3724800,3336600,8696900,8306720,4148000,12098700
115168400,263100,3487000,1340400,122400,90000000,25619000,89942900,2149700,580800,13540100,182200,230000,2007300,1470800,80400,66200,69800,5644900,583900,3305300,357300,369200,29800,27116000,4866700,2172000,928387,142000,436500,4864300,16199100,1211500,2938300,4045100,33800,1963000,12486186,26545600,1417300,323200,368844000,18026878,14124100,154400,107100,792700,1034000,241000,238400,366500,3345400,2618100,6099500,5899257,7820200,9474100
155071200,202100,5006300,1917400,67400,134478000,35990000,102392500,2838800,968400,11753900,228600,258700,2656700,766000,79200,87700,95900,8095300,495400,3328500,395500,302400,30200,37686000,7004900,5267900,1776178,172700,915900,8282700,21407500,744000,3757000,5076800,93000,2067600,12116871,43770400,2560000,435800,626436000,23073114,16269500,183700,381400,723200,1259400,209000,300100,576100,4279900,4081800,10736100,5163801,7449600,15465100
163702000,261900,4859500,1423700,61800,138568000,37810000,86386600,3973100,758400,15185400,158200,195000,3100200,695400,79500,58400,146900,8035200,890700,4540100,200700,415000,21800,49286000,6791700,4246400,2847149,147300,913800,8279200,23168900,700100,6739400,4415900,104200,2365400,15348170,63897800,1378700,597800,884288000,36927206,26703500,140600,393600,1024800,1702800,221200,244500,657500,3819200,5265600,13849600,7693907,5475900,16085700
119423200,220900,5283600,1951000,37300,205714000,35193000,73780400,2665000,906000,7867200,162000,119300,2218900,463100,92700,63500,147600,5734000,651000,4227000,333600,323000,42400,72956000,5228000,3419800,1599979,202100,968900,9720700,17464700,710900,4114800,4940700,57700,3044600,21553692,61646800,1979500,473800,951720000,38600642,14647000,147400,201000,1192700,2182000,131700,270400,486200,2599100,4675600,14985900,9612124,4794800,12315500
189033600,307200,4505800,2261400,105000,299276000,53324000,91103500,3884700,1014600,15909800,197000,154200,3995400,514300,99300,65900,63200,8035500,1486500,7817500,432700,231000,27000,106438000,9472200,3220600,1567392,178800,717000,11371400,19174900,693700,4464500,6523600,47100,2443600,17764229,55523100,2637900,631200,664784000,30295333,14335900,106400,438200,1086300,1713300,249400,265400,258100,2022000,4830600,12034900,39381476,6480400,18160100
183742000,436100,4725000,2638700,140900,277322000,28636000,89367000,3286700,856200,7730200,127900,103900,3801400,794600,99000,38100,143900,8598300,1139300,5213800,408900,259400,31900,81290000,5918400,3233000,1392940,170200,924400,6783000,18445200,438000,3587800,6623800,39000,1595000,19743901,55162000,2245900,373600,758016000,31847559,12878900,171400,139000,1019600,1157900,123900,572700,385800,2254800,3697700,12768200,18153545,5610300,15707000
146640000,286000,5626800,10368400,45100,249202000,29697000,79004800,3156800,853800,8913300,113700,114100,2410500,1048500,112500,43200,134600,7523800,2085500,4877100,277000,843000,12100,59768000,5657100,3736700,1266804,201200,1353000,9646200,18019700,595300,3325900,9239200,62700,3325800,19845976,65350900,2746900,394200,807192000,35424202,13844000,154500,93100,1048000,1368100,177700,389300,237500,2021600,4169200,15107600,13557310,6098500,17758200
153435600,321400,4423000,4014100,73700,187804000,28146000,92296300,2509400,1033200,9834800,95300,124100,2674600,854600,76800,81400,102000,7429800,1552200,5618800,380300,736200,35300,70916000,6339500,7736400,1262281,727900,1169900,9968900,20860000,496200,4349200,7683500,47400,3973800,16624529,51062400,2341700,374600,745772000,28193235,13362400,177100,306100,1617100,879700,200600,459200,349000,2394600,4230200,13205300,10184322,7538700,16629100
233292800,271100,3192200,3156900,675500,162710000,36830000,49827300,2977900,2179800,9468900,178500,172900,2095000,778300,143400,60600,119900,10572000,1119900,5531500,277200,436400,26100,40132000,5225300,3819500,998085,309800,1262000,6913500,13065000,284900,3639400,4439000,57500,2551400,14507988,33384200,1847600,408000,566528000,24278152,9732400,244500,162400,963300,1331400,103200,978200,336100,1897600,2771300,16024000,12809418,5443500,14159300
365314800,612200,4335300,1841900,528700,139110000,40241000,69010200,4078300,1262400,8329700,228900,186800,2167200,834200,105600,70600,89300,9890400,1382900,3857700,545500,235000,30000,43438000,4730600,3465700,1911360,560900,965500,7673200,19009200,376200,3577200,4261500,44500,2704200,13517838,37680200,2267300,379400,452960000,24223028,11336000,380900,182700,699500,1152200,193300,597000,264200,2191800,2593600,17063100,10257351,6902700,19350400
264654800,362200,3224100,3370800,107600,112494000,27609000,41103100,3085200,786000,8959800,133700,139400,2513900,765300,169200,65800,51000,8758700,1338700,4368000,230100,326200,47000,45358000,3885300,3918200,823428,474400,2073100,5601400,10276400,350200,7368600,3110800,26500,1947000,12922364,27922100,2752300,482000,379332000,21628396,12270100,399500,95100,1177200,622500,113900,365800,889400,1580600,3287000,6280000,7873570,7024700,15815000
127531600,208400,2446700,1805600,120700,85148000,29464000,43514400,2393400,718200,8178300,78500,89300,2101300,805200,169500,55100,71000,5273200,882200,3116400,536900,333000,43200,28660000,3338800,3373600,876370,307600,782200,5798900,10825000,238600,6803700,2916000,38300,1816800,10737913,24340200,4038300,283200,299012000,22194183,8857800,406600,96800,927600,1120600,444300,190800,305000,2426600,2582400,4732700,4852367,4713800,9063200
133697600,218200,3790600,2090800,1096500,163844000,29004000,56679200,2308900,721200,4286500,143400,93900,2603600,1107700,111600,55000,98000,4848800,788000,3392800,409000,395000,18300,43388000,4673400,4605600,1308850,196400,703000,7173600,12679600,169700,5875400,4922800,55000,2170600,19566684,37901700,15526300,385400,483812000,36794929,9019800,353900,42500,912600,1378200,324100,368200,638400,2298100,5796800,20502100,5260248,3452100,12699800
101450400,134000,2389300,2422500,440500,130698000,29796000,49421200,2946900,561000,4323400,74300,66600,2140600,7610100,116400,39600,100300,9532400,730700,3955800,247100,161400,14500,33694000,4054000,3079300,1438686,166100,956600,5497100,11662500,251600,3666300,3922200,36200,2089800,13634690,25644100,4499200,302400,511352000,25696520,6614400,859500,688500,798500,1392600,159100,233000,2303700,2891700,3809100,5927400,5290677,5219200,16865500
137463200,139100,2765900,1833200,390200,118044000,33611000,43270600,6359000,682800,10456100,315700,88600,2256700,2463900,66300,369400,106600,6565700,673600,3639700,166400,242400,13600,34860000,4761100,2901300,1225787,245700,904400,5343100,10432200,302600,5054400,3229700,51200,2343400,15359802,32039200,4308700,272800,413240000,26042654,10713500,438100,125900,556100,1541000,170800,285000,1075400,1774400,2904300,8339800,7575895,5104100,15070100
204542000,320800,3498300,1843100,195800,136124000,50306000,50307500,4200700,607800,7301800,167900,78000,2301400,1555500,102900,227200,83300,10550800,791800,4099000,196400,209000,16500,34002000,7590400,2395100,1435808,223100,697800,7013600,13279700,229200,5078900,3507300,32400,2529400,14679022,33621800,3096300,427600,617116000,21853847,12522100,330400,29700,634500,897600,157400,298300,367100,1677700,3140600,11335100,6698746,3739300,11906600
187531600,241800,4017100,1833200,278200,118666000,26697000,57423400,5587900,442800,9658400,140100,68300,1548100,1554200,75600,153400,114000,6846200,743200,2752800,237600,1132200,18400,25750000,14274000,4067800,1026150,556300,552000,7432300,13746100,371200,4239700,2852000,26400,3250000,16587430,35374600,2828600,343800,644712000,20159015,13438700,421100,56900,937100,911200,252400,219000,262000,1466800,2516900,6287000,8349982,6419700,15530200
243204000,301700,3261300,1004200,260100,129738000,25411000,69213300,4390100,410400,11220200,111000,125600,1896500,1477400,80400,65900,117000,6783500,1329700,3958100,185100,485600,20600,34666000,7561100,3075900,774804,503500,1124200,6433100,18361400,294600,5392800,3218600,42600,2702000,9936193,39495100,3362300,274800,526580000,28398871,11623000,495500,37300,728800,930700,216100,206800,299700,1997500,3511900,6613900,5790506,5235500,18552100
185915200,207200,3383500,1347700,131700,168546000,36694000,66174800,5487000,426000,6435000,106300,140700,2722300,835100,176400,53600,103200,7218100,890400,5721300,194900,493800,21600,41584000,8663100,2991200,1137276,350700,788000,6657900,19100000,300900,4796800,3424600,41700,2781200,12549171,38505200,3541800,429400,840708000,25936305,12506000,344700,157400,856400,965300,126800,217100,548900,1722900,3657600,8565000,6785535,9782100,18976000
147713200,306000,2897400,1179600,98000,121322000,36005000,52456100,5276100,746400,5099300,113500,94200,2822400,1740200,204900,59600,213300,6706900,2493500,3203000,154600,555600,33800,35366000,6834900,2482800,951928,393700,879300,8494300,13798600,226400,4766400,2939500,53700,3743600,14384010,33502100,2075500,773600,1963520000,24604576,13013500,530200,11500,1045000,760100,138900,254600,290300,1568300,3857800,8628000,5143824,6784300,13704900
167701200,282500,7642200,1489900,207200,155800000,35326000,46000000,7457300,914400,6635300,175500,129700,1949500,1635100,131100,62100,99200,5328300,2792200,5198100,259100,583200,21600,45684000,6203400,2057700,1409388,222700,780000,8714600,13987000,184700,4869800,4488100,42700,1870600,17210675,44773900,5025200,258600,1697820000,23671575,9458300,454200,56800,866600,922900,114100,242200,413000,1321300,3670800,16253000,5879941,5292900,9430800
271300800,334700,6180500,1411200,157800,217576000,32123000,92330600,11885200,827400,11451200,128100,94600,3704800,1498400,56100,54300,79400,7983500,1026300,5944000,351100,369000,23800,54458000,8661000,4306800,1721900,382600,607800,8937700,18936200,326400,4877300,7892900,28500,2670000,14240014,64052500,5571600,436400,1692032000,22968557,12074000,261000,207300,644900,930500,159300,232900,502900,1721600,3617700,12720200,11210705,4431900,15533700
124496800,208100,4846400,1677900,114100,114336000,19926000,40364400,9104500,382800,6600200,76400,72600,2036500,798300,115200,39600,74400,5624400,654500,4497400,198800,305000,16100,29698000,5752100,2752600,975161,154800,506100,10275400,10619600,226600,3619700,3950200,21200,2735800,9489116,28130600,2471200,548600,1025496000,19665848,8911800,207000,287400,682400,719500,68200,172300,183500,1358400,3234300,7416300,8193736,5516800,9685300
94496000,81900,1691000,437600,37100,54152000,8066000,22974100,3849900,149400,9816500,38300,69400,1007500,264900,40200,10300,50600,5577800,196400,1629300,56700,94200,5600,14178000,2711000,2931400,431452,63100,241700,3404900,6488400,189300,1897000,2601000,15000,1839000,3690846,13823100,1056800,205800,411968000,8844009,4399600,97600,13200,262200,507400,38200,89900,129700,398400,1159300,3676000,4311657,832100,10875400
179994000,298900,3603700,1376700,118700,125154000,28714000,53210700,5711700,511800,16168900,323700,99700,2205600,1501900,87300,65700,99300,6953000,905400,2953100,297600,283000,23200,31558000,6140500,6759500,834428,152900,1179800,7590900,13948300,134800,3296200,6917200,42700,2979000,11407061,32336200,2097800,318400,814832000,20147948,8171400,261700,105800,896300,882900,132100,265500,466600,1039600,3879800,9144600,5551837,4639000,13741100
165549600,138400,2882400,1871300,174100,115664000,30406000,43617100,4055000,328800,9626300,100400,55800,2369800,817900,97500,34700,89800,6339200,937300,3098700,180400,383200,26000,33048000,7084200,3233400,768430,219500,633400,5962100,9238200,208700,3263200,3976300,32500,2293200,15325533,29124500,1330100,349200,738060000,19765873,9023400,221800,82300,1090300,879600,118000,159800,159900,996800,3497300,7877900,4615153,3518100,10344500
184250000,207200,6447100,2342800,321900,169174000,31080000,61388100,3956600,536400,11204200,88500,115600,2765600,1577400,147000,68300,103300,6841700,804000,3736100,283600,418400,36200,46042000,7133600,3136100,1116408,177200,803800,8411400,13977300,165800,4814500,6203000,76700,1825000,12625675,46788500,2228700,391200,804524000,19892669,8093700,198700,1083700,1259500,687700,251800,238400,204900,1275800,5044300,11265100,13915843,6335700,11482100
167080000,228700,3723500,2124000,248800,132264000,17920000,46824600,4235200,358800,7998900,105300,84100,1478700,834500,95400,83700,108100,6656900,787100,5133300,254200,894800,17500,31004000,4329300,2736300,897136,258700,699400,6900000,11144300,191900,4688300,5447700,58800,1762000,11429174,28123200,2329000,311600,549172000,26065315,6126900,210800,557400,977700,493700,88900,243500,186300,1240300,4177800,8751500,9852249,4250100,10255200
158126000,230500,5156700,1695100,256000,115236000,40083000,64284600,3992300,501000,7469200,150200,147400,2764000,943100,231900,86300,93800,6712500,1996400,6353500,492700,461000,23600,59668000,8942400,3935200,1246553,282300,736300,12517600,18652700,250100,8965600,7944700,77000,2676200,22380669,33665600,2684300,478600,729564000,45054495,16291800,270400,1240500,1357200,789000,85200,358400,295500,1713200,6143200,11362800,12463322,6875400,14040100
163210000,318700,4286200,2471900,428400,137246000,35241000,59908700,6536200,410400,6705600,100900,111200,2481500,1739500,121500,105700,269200,8237600,1462100,3825400,242900,508200,25000,57532000,7610600,4241500,1555981,186900,774400,8827200,16034500,265500,4290100,6599900,44000,2298200,13183106,34732800,3991400,370000,890804000,26771178,13934700,396100,99900,1139300,934800,123900,233900,421300,1477600,4178800,11285600,9976611,8626100,19415100
165377200,210300,4041700,1939100,467500,173890000,36455000,103565700,7036000,722400,5917200,145800,130800,3418600,1920600,97500,148300,180800,8288100,1117400,6133200,317600,401400,19200,45630000,7059600,6173600,1706686,371300,896400,9803500,23555900,234500,5676600,6628600,72500,2106200,15482942,45197000,2748400,398200,812112000,28703898,11123600,400900,103900,1452000,1354400,207400,313800,710900,2242800,4635500,13988900,13386511,5503200,18540700
172393600,226700,3950600,2167800,271600,175788000,57859000,133294200,5245100,832200,8584900,119700,202000,4029800,4587200,108600,77000,128700,10715700,1333600,5537700,357700,533800,14800,47436000,7571200,5001400,1531412,366800,793700,11572500,27213900,474100,5064400,6558900,85100,2571600,17329518,49107400,4140700,376600,692308000,32188528,14199200,284400,90100,1544300,1590400,184800,222000,589700,2920100,6694600,16391900,8935277,6117600,23218100
169126400,214500,3971100,2093600,214900,151522000,78396000,107477600,3641200,1715400,6894000,85500,536600,2881900,1382300,94200,53800,206000,9114400,995400,3541500,191900,676200,15400,42682000,6226100,4348100,1116922,248400,730200,9444500,19248600,221200,4128100,4968100,77500,1566600,13228799,45044900,2258700,426000,681676000,27963885,7996800,213300,150100,1241900,1050000,163500,263100,276500,2212800,3506900,14007700,6260304,5149900,16224700
248104000,213300,3194300,1380300,179000,149896000,43344000,110166900,3777300,516000,9252100,205900,299800,2650000,1070300,79800,78400,252700,7674300,684500,3783600,521800,461200,22000,33652000,5373800,4496700,868557,162500,575900,6848100,23636400,291100,3832600,4101000,76600,2306600,16163618,40801500,1357100,354400,629472000,26187895,9307600,125900,105100,1058200,1274600,130600,303300,373900,2131000,4061300,15744300,6538001,6343300,17946200
189126800,155400,3179400,1285100,260500,124894000,57730000,78545000,3557900,486000,7071600,66000,268800,2466800,681200,65400,48700,208800,5929400,675900,3119100,244800,416200,17400,33852000,5229400,3339600,699040,166100,531700,9857400,16860700,260000,3806800,3582400,61900,1848800,13867660,42381900,1550500,574200,671912000,23904931,8743800,138500,29200,862100,1151500,145000,203100,249400,2081800,3102800,12466300,5688900,7346300,15742400
142510800,177100,4067900,1660600,349500,131960000,68703000,87191800,4712700,502800,16509900,76100,187000,2891400,748400,80700,50600,327800,7891400,1452700,12897500,252400,306400,26400,28960000,5912500,4258200,892407,163500,759000,8869200,22621500,310800,3758800,5160100,71600,2281200,11219678,36183000,4874200,1326400,654136000,20180938,9644000,230100,50400,1350700,1144000,147200,220300,417600,1648900,3167900,10387200,8066728,6434200,14559800
127594400,158000,5395200,1625400,442700,105426000,54355000,64860100,5613700,358200,9168400,120300,221100,2170200,700800,117900,61900,182800,7030500,1379200,9558000,337700,856400,24400,24986000,6102200,5718500,587708,185600,614900,6008300,17250900,299500,3609900,5246200,72800,1733400,11272498,31333400,1880200,525200,471384000,23613921,18541300,237200,42300,1504500,1587600,164200,177200,501300,1375200,2350400,8780900,6514849,5850600,13749700
162814800,150300,12189400,1522700,289900,127344000,42727000,92762600,5234700,484800,8518700,65900,138500,8822300,958800,90600,65400,247900,6195400,1351700,11758600,318600,497000,24400,36358000,4265200,4306500,902173,198300,695700,58140200,19879500,306800,5306100,3801700,57100,2120200,13896375,47043100,3025800,252200,471820000,33024982,12657300,325800,138200,1550000,1051700,245300,360000,351000,2958800,3360500,9351200,7560680,4481500,12669300
177151600,278900,7059500,2419500,315400,176596000,56238000,98602800,10194200,540600,8335300,153400,203300,4739400,1178900,184500,93200,333500,7132400,1410300,5668000,472400,447200,31500,49932000,5631700,4186900,1255188,660100,949200,36933100,25113500,415900,6121700,5459900,174200,3624400,15831822,56957300,2707700,579200,662868000,38651866,12427600,536500,69700,2004200,1147800,151200,259300,345300,2438900,5806800,11796200,8369960,3769600,15464100
