AAPL,MSFT,JPM,NVDA,XOM,JNJ,UNH,PG,V,MA,HD,COST,AVGO,LLY,BAC,MRK,ADBE,TFX,HES,NTNX,WU,FIVE,GNRC,WING,CHDN,FND,HWM,CROX,ENPH,FICO,ROK,LII,INSM,NEOG,ACLS,PRDO,ORGO,IMMR,CVCO,GPRO,STRL,TPC,GHC,FIZZ,EVTC,CMTL,MGEE
4.815203514459676,5.360271598641019,4.466651138501518,2.544112245051307,3.4906916483582116,4.899069084663694,5.6636241231642215,4.819436129825815,5.315973757664909,5.834035897249635,5.562322599094974,5.76242261106695,3.4080067133031275,4.95390518351218,3.1237067636462195,4.256549982548866,6.27002386517705,5.904764206835522,3.770125854360871,3.0745434257734945,2.8682182452469682,4.739875872837458,5.251330613706567,5.024215154341916,4.438199438583814,4.3021714176880455,2.8326191967820225,3.7040143567277943,4.320682976040612,6.052982898565106,5.369853560697943,5.602572765340547,3.313094475110986,3.619529367801871,3.180550688349624,2.609142433515649,1.4469189829363254,2.158975885107081,5.256765942571035,1.5454325946587122,2.649007684748678,2.516082276500466,5.9861624297559635,3.475428415643339,3.5380680305838847,2.753755698664321,4.0772923680696875
4.803177328128675,5.384528519574229,4.499020903796436,2.532714986112911,3.4839205147796863,4.903523911169534,5.6728103144755675,4.818134664469368,5.319629100696706,5.848123407358427,5.550954179234858,5.768475002336255,3.4064451364393515,4.951960407578109,3.1426958293445297,4.2598179864750065,6.235037994285908,5.916269100323085,3.772714283697251,3.0773122957049135,2.8661241658093752,4.705920075291861,5.2292351726602675,5.017116018781123,4.472943832194341,4.282344461975364,2.8464841897723203,3.716494595171344,4.296468779555783,6.052112721036769,5.368217185439166,5.590144659542252,3.3170908695988777,3.635346836299736,3.1587011407245402,2.6217919778101444,1.435084479876259,2.1705489242152756,5.259784429517837,1.5368672401083898,2.6609586228916786,2.5273274022345453,6.003542045932699,3.5038939058766787,3.5389204196858093,2.7603131504207954,4.083850711216484
4.801555965784315,5.394759315882378,4.503116033676743,2.5730294593878336,3.5075447682958543,4.907829112450863,5.681436050686117,4.822178254443798,5.3415637148682,5.876153600567143,5.542813474103946,5.774261302110408,3.4230548533890617,4.9409581588388365,3.1522469042213745,4.257834883830289,6.246959120033894,5.928656623975628,3.7838540576548,3.3332753896735037,2.8707259277955943,4.720550366939361,5.2418528521701315,5.012092260362806,4.472382012503993,4.294014786510243,2.879218666416988,3.716980869388847,4.331259529660304,6.053217969204485,5.3736332738845585,5.5958513382654465,3.3596807253176477,3.6362695239454452,3.183455844857271,2.625277459120059,1.4539530586143468,2.183023077304336,5.267651986851851,1.55814461804655,2.6769034694817853,2.54474663217841,6.049789162655433,3.524176133734674,3.5445844476972086,2.770363352317634,4.0820247595927395
4.83490603498771,5.379883500995457,4.477690998407385,2.5901285154306097,3.4889404677143903,4.906330919924211,5.675630082451696,4.8190025167498245,5.324167934354523,5.854256184375293,5.538438297562242,5.772221441138491,3.4297891907442373,4.948059147457019,3.1307241051081256,4.253388623614597,6.2410358187902375,5.9490438708968805,3.764494485143377,3.3572454622441756,2.8551627961953145,4.695467796086206,5.246918780973032,5.003560870444926,4.45429309059768,4.293741690638772,2.8516342331778923,3.6866269152373428,4.346788026047876,6.042133917189426,5.361817560419264,5.580417904543426,3.3389673240709525,3.6402142420833394,3.1625170556832254,2.625277459120059,1.459777098004809,2.165305119140301,5.251802131988954,1.5238800573160023,2.649007684748678,2.5297206807757897,6.010788502347098,3.51365609662383,3.5335095693679626,2.7465527964688397,4.077419310624795
4.8739654950290445,5.387569108732998,4.477191845474614,2.6232669668444304,3.4760892120373588,4.893934474451668,5.676525521451785,4.817917537410985,5.330562917786338,5.850648384076316,5.5415906281307805,5.782864685142272,3.4648577197061985,4.940686765919566,3.1295582127917383,4.243488746762855,6.26900160537409,5.962692528624179,3.762320033494758,3.3373697351804656,2.8555867136388313,4.739875872837458,5.263984687467532,5.020491146927832,4.4713136847179085,4.323735242471457,2.8527750576223276,3.690627917031987,4.365770200522706,6.0974223651191615,5.376501329721858,5.602851762364382,3.3382575845966214,3.6357423637465702,3.186352664689064,2.6479822628211602,1.4433833596304408,2.191253633704462,5.300814246746624,1.518418526581534,2.6878474808095296,2.538447404663274,6.027702785650276,3.5373524161657803,3.528356199132836,2.71659021501719,4.062068919506144
4.853029334575169,5.40665810946011,4.492157942307374,2.6605838806475637,3.469983712588218,4.909064765271719,5.699936179259018,4.8346391486248645,5.345126941669221,5.861239450236951,5.5512468872984595,5.803928521354021,3.5069849759087415,4.955846184632796,3.141543489835438,4.27266892118893,6.280021214102249,5.987069527164918,3.7612309876507033,3.3127303669994257,2.871142976132355,4.762857477463031,5.254783342211477,4.982783353429149,4.485446142733628,4.3267781201295605,2.8973757522744576,3.717709791306352,4.344065084801542,6.111511660058583,5.390761727282332,5.606715941761566,3.340030922092793,3.6663782043734456,3.2308043655777645,2.6335936124527657,1.463255441992448,2.2155464925670114,5.307772495088402,1.4861397133506802,2.671386219368722,2.530517194449025,6.03527888626791,3.5495272550148957,3.5488116788438524,2.7332110744325084,4.084472383832527
4.769581762995353,5.342709299607484,4.489005170083985,2.563218775973636,3.467940511649551,4.880847582688949,5.687335398938579,4.818496417622286,5.309771747092075,5.813369033353277,5.506492700454503,5.774060490043943,3.443918998978654,4.952295942817391,3.134553201653482,4.255965331282198,6.230087645231524,5.958239046912545,3.772498873518954,3.262318406087198,2.8397844017413103,4.845446164841826,5.182176772544343,4.919992954582193,4.443708580196496,4.272072224457416,2.8635495020323116,3.6630486823358623,4.216562239957526,6.038682037984061,5.354328522027371,5.574586443820719,3.2943542520853764,3.6203328707253073,3.159974704000404,2.607018531599641,1.4398350783303009,2.13107716442733,5.271716684750857,1.4255150375933898,2.638342772317001,2.511223933334612,6.01216636538357,3.524419429334405,3.5374992193274717,2.7084879053852307,4.071554949637212
4.7702433153380195,5.3285739038078015,4.510387546453286,2.5325587510413956,3.4671733676489214,4.874407747792272,5.6738687642680565,4.816324241973748,5.288978931120792,5.787352888198926,5.488230149041284,5.769081166690553,3.474297002583029,4.964898827510905,3.1682730333167206,4.2530366111819395,6.198356762798954,5.939942826653743,3.788317880063724,3.221671899997255,2.8311375665652476,4.8306310575647275,5.184644591287156,4.86929470356088,4.444633471726593,4.254051198949042,2.861855972822693,3.657130755799356,4.192076106067753,6.038896629205528,5.351878092640773,5.570379422010037,3.3123661957493264,3.614829184927465,3.1201598350871125,2.5679961755679197,1.4398350783303009,2.121235658750658,5.221382338257165,1.4134230609933993,2.647592223960215,2.5193080826481626,5.9967163875373215,3.5102070081864696,3.546841172538298,2.7003196680101516,4.068609919849219
4.700577115706275,5.272960276191643,4.474992364466607,2.474708204088591,3.44387416135208,4.865416284182702,5.658527314755905,4.801574020447064,5.266545986524616,5.771921303166833,5.486745625976426,5.74658366162604,3.4395071900805556,4.954240174580782,3.1275136215679358,4.23037441419545,6.135846247347596,5.920624802132251,3.757082244078104,3.2208737970742085,2.8127320426041305,4.809660868702075,5.163642480680004,4.79401794709508,4.438374059494836,4.2519179189135565,2.838997726978138,3.665354901255979,4.175156251872545,6.00714104451873,5.319237300117813,5.539496333229974,3.3418011878980587,3.6004580383539935,3.0745434257734945,2.544132394078456,1.4085450073622623,2.030420791220741,5.220571981639854,1.3635373959488568,2.64262240935519,2.4981518639896745,5.970351191798258,3.444812529799882,3.5303633203135805,2.674758946261309,4.0455266171339455
4.739688687771865,5.31466217021928,4.484455305401971,2.539860344945043,3.437832032616059,4.8818498759613265,5.6739326988929335,4.8177003631982025,5.2860430184404406,5.80107876234046,5.515230059502554,5.768677034394253,3.4662195371267863,4.971898716660051,3.128690582151646,4.248804402715492,6.172660452792456,5.940148203652377,3.784067035904941,3.241028608615061,2.8162641932954866,4.830551222498694,5.214663964960635,4.7900859929063895,4.463803612917811,4.276666119016055,2.828538743313917,3.6803431192442497,4.215233865976252,6.03954019942468,5.335624132267502,5.555459136415013,3.374168735402299,3.6101068059672885,3.0675877000037985,2.522773767208659,1.4231083572227108,2.0518502081145216,5.218028835001806,1.3862943611198906,2.6461748244387127,2.5014359361052056,5.961479429489127,3.515867191381617,3.525482197643948,2.638511201968557,4.057527426869297
4.706498321041446,5.286243503451112,4.47409131500129,2.507631921968311,3.412480306412195,4.863037094757778,5.6498650834694315,4.807148952221555,5.273616762134959,5.780974348975413,5.499440514514268,5.7485587500675,3.457992142821416,4.933327549799126,3.114079979262692,4.2332503191363475,6.165963944100616,5.910440955896859,3.7082045505678187,3.2074103529328206,2.7939817432488803,4.853981484050879,5.193123496888977,4.810261326750421,4.426442687723604,4.278192739392842,2.8203274301391428,3.664074346926479,4.191168723773239,6.024343063861713,5.312196359975701,5.54446360294806,3.3589855408111853,3.6026404976804765,3.036394251610185,2.480247604654863,1.4085450073622623,2.0231743319376227,5.213848226525275,1.3323660090291707,2.6071243134574336,2.5047092583846835,5.940467951993407,3.470690107855873,3.507180910299371,2.6036834852397717,4.0434594240593995
4.693282545876441,5.279697595005104,4.486435827453643,2.495599884444669,3.409773893704719,4.868941259789096,5.643681467306523,4.817628125820597,5.269340544428818,5.772739700976621,5.512663791442074,5.747380105718385,3.465302960163228,4.946035681682928,3.1282982487978868,4.2440807360030055,6.155600930791168,5.8904038559721466,3.701981136303137,3.175341800531641,2.7908219133987497,4.867688317636351,5.1840842929129805,4.809369679318267,4.386590882955617,4.270536224523606,2.8674898438303775,3.737431534669114,4.175924525775523,6.034021071617219,5.325239517759847,5.55991170485318,3.344979723185491,3.6153674828113838,3.0204248861443626,2.4433733255433014,1.3812818240886795,2.0340244550183812,5.180321839215944,1.3217558399823195,2.583242533221714,2.4981518639896745,6.01405467174568,3.466573831363633,3.4953849481882844,2.605766163980053,4.046002963051242
4.722841114123683,5.286438389484708,4.500192846827393,2.552151520038558,3.403248600854423,4.872790879561258,5.6669266712315265,4.821168827314687,5.290541315893996,5.798012118536205,5.528176537738494,5.7584936022153554,3.4722289687756795,4.95216178537178,3.13805449510621,4.247532385026835,6.186023429103015,5.893932517582875,3.7213276185909616,3.204168205286847,2.8109616218462583,4.875502568869508,5.215479121392294,4.811077604998267,4.406595215390787,4.306764109044522,2.9000985073894054,3.7846440864973085,4.241182826584684,6.051218213006076,5.336024994976438,5.566588668358952,3.412796530074526,3.6447969814099492,3.0601145289064218,2.446706673541801,1.3974815693717515,2.02438588508112,5.174736304776682,1.3480731235289312,2.589266642201148,2.5209170535797867,6.033612858946062,3.511686743453221,3.4950882965817742,2.6663091841158217,4.0622251871214505
4.724400199440598,5.302711461175828,4.468566801443679,2.5613345685212083,3.392553281719262,4.87642449475999,5.662574273433406,4.821168827314687,5.2925395222141285,5.799605588110104,5.545590419381981,5.761376313433215,3.485149018534097,4.959383652658369,3.119633386199204,4.248126129222989,6.209937233753494,5.888404781673409,3.698486629957931,3.188416617383492,2.814758113361938,4.887940158876719,5.231696682468134,4.788341613981409,4.391233522006268,4.318154598742465,2.8902622912861533,3.7525582558326014,4.27888592650422,6.076999838015822,5.336514263238555,5.554764406619364,3.486457169566002,3.640739050766189,3.0624558663436994,2.41629890340519,1.4134230609933993,2.0280111974117814,5.174453362054808,1.3584091845980089,2.574137774793312,2.503891912269508,6.035483914812719,3.4283424709861965,3.5001199052287126,2.655150566635331,4.070935800740236
4.694442303611439,5.284684361171081,4.47278820926186,2.523965845763931,3.4341359666128715,4.873127908719572,5.660260589488975,4.81443775828447,5.291272805885266,5.80756478026341,5.531662428201395,5.760852897926236,3.485503098597414,4.965230263033787,3.132212260032283,4.2641474044152075,6.16541785423142,5.855615144918123,3.729505811822777,3.1705255511154085,2.8129735331965318,4.89836210624328,5.228538494846301,4.781105682753566,4.394276300981448,4.3302068738913295,2.921083715410838,3.783962373516272,4.288127983371313,6.06668796834557,5.338780751853818,5.558016362652224,3.5409593240373143,3.639426562378231,3.0973858997126693,2.4533403840083405,1.4231083572227108,1.9424243957679126,5.175584566663107,1.3937664280202156,2.5967461372286285,2.54709870589125,6.0374881023297515,3.4147240783959707,3.508938141817946,2.669567639113678,4.055642086342714
4.678350080428972,5.274192944252588,4.461287992579952,2.519882502570282,3.433871403260219,4.864805275165223,5.655224095146067,4.813129643230923,5.291955083286481,5.800460478180657,5.525714857505743,5.746642332727558,3.482446683448898,4.975183089675269,3.122398735241311,4.264965115147565,6.161840007146594,5.823474945584155,3.7306363447345654,3.1175073372345774,2.8227511899723687,4.8990331448115345,5.215424748565432,4.8022101138349855,4.376622271609373,4.313212322759968,2.9055214603694264,3.746676578043438,4.202750477139343,6.094156527362897,5.325014536648139,5.559875172351436,3.501947293959881,3.6250074181825203,3.104586644253541,2.452513429139878,1.4109869504499126,1.8898163423907168,5.148714701303319,1.3912818978862813,2.5952546784889754,2.540814248659574,6.023143183668826,3.391096592916873,3.5205765684640196,2.670218044738509,4.038032271642127
4.646115854501028,5.261695976084008,4.459155102278488,2.4976322274599605,3.417602354275547,4.8783703053449265,5.6651425417106696,4.81203851785618,5.278911846673564,5.788098920750107,5.50853001670676,5.737988491153979,3.4653860815638704,4.986271161994434,3.1168605377670695,4.266948265876551,6.147506268772951,5.798288794371779,3.702446199366993,3.0933125672924255,2.824518761017587,4.917642373660473,5.207735948223636,4.795676665670326,4.355434688936004,4.293741690638772,2.861855972822693,3.7321783894682334,4.223470382258757,6.079956100475423,5.310325665931115,5.534130381229662,3.507657260755034,3.6300578973514086,3.115291549229524,2.4483692725062265,1.401182959519932,1.8842604450101015,5.137561605588536,1.3912818978862813,2.615934934502575,2.533696844232807,6.01216636538357,3.3962265131001956,3.527494865641548,2.674758946261309,4.015697790126503
4.6759907421171105,5.2723678016805975,4.427757368480726,2.524185553721357,3.396955035332225,4.850639794185474,5.6360565875937985,4.807222511564964,5.2531143848543955,5.765748682356951,5.498156306396234,5.7486765381322815,3.452142282644789,4.966686510405102,3.0870676258219136,4.235218340458038,6.164661296366698,5.764403841259004,3.6580050466622756,3.0745434257734945,2.7922144880845665,4.86213530937996,5.1997669192439595,4.83265500834179,4.330685253867297,4.2801323269925415,2.814420910383127,3.7386215677862795,4.258728435590461,6.05029930980977,5.264153487145113,5.531549384092291,3.4855385113964097,3.6185910969032844,3.1197182263759906,2.4516860363230877,1.3480731235289312,1.891200327098788,5.113312219468781,1.4085450073622623,2.5748996970306925,2.415020484824575,5.9752298057531,3.387057250481322,3.4983467495456124,2.64453329335659,4.015206577457044
4.691584435473133,5.296176098618503,4.416785731252188,2.533766248119672,3.3719396192577875,4.844487351164094,5.619441645232816,4.816324241973748,5.268742384518617,5.788248135284515,5.501674844384129,5.76294520582072,3.4796188793627576,4.95791693822414,3.065170462640732,4.232930112164578,6.187812273127318,5.779984149886174,3.6599472007736282,3.121924322328886,2.797218041417046,4.857794909293135,5.208939522026039,4.86929470356088,4.385917295364122,4.30406509320417,2.8261994936439185,3.781002756905646,4.279855518538368,6.059893895180722,5.287833062895534,5.54457460024216,3.5025498989025468,3.6704608802467473,3.127199012882986,2.4640267536796014,1.3350010541839938,1.9049366876621563,5.149527328376367,1.4231083572227108,2.5877640495686753,2.3951642986288713,5.969815569138155,3.4003667679382024,3.511568554490566,2.618856240484337,4.024821170875261
4.648733074145515,5.262693509464868,4.400422613259587,2.4922441756726665,3.3393281598988973,4.846080626417995,5.612210933411499,4.804291914086721,5.242524103946699,5.755570778952418,5.476629916352839,5.76346762344327,3.451573564805306,4.957583391317597,3.0363549684302353,4.229185397978665,6.153562168996098,5.776784416042746,3.614546932472958,3.062923494559879,2.7672825517882815,4.846546529536321,5.169119396822576,4.842481033001658,4.3934251614224,4.287578595707819,2.788008981914142,3.7530273097144495,4.252344917432175,6.034092941332006,5.281695302115809,5.506477335343849,3.488597623209536,3.6203328707253073,3.078233463452221,2.446706673541801,1.2725655770920512,1.84303218788055,5.1647859739235145,1.4109869504499126,2.5922651424106884,2.3960753943907034,5.94322180616471,3.3827213315012905,3.491818378401783,2.5668782462921373,4.0054986454940735
4.658949785911134,5.275572008818517,4.399559448751435,2.5105719401560496,3.337290646040627,4.847671965833508,5.613989244505096,4.808757108798671,5.243291399966774,5.766846195889678,5.473436009515926,5.770321138034858,3.454215030653405,4.950885527265371,3.0397883820504483,4.235458977840146,6.147762947704685,5.772998492902048,3.6158150052700155,3.0568273836796456,2.7738061805664667,4.84843004806548,5.182176772544343,4.805870711937926,4.290925561661781,4.27039654865456,2.789831719747591,3.746204535141883,4.240031002112035,6.016157159698354,5.30303772968996,5.520626707700997,3.5103506681968324,3.6050901492361267,3.087399465560378,2.446706673541801,1.2441546022037906,1.831353292862929,5.173320876373351,1.4182774346826064,2.6063865614020836,2.417697923893909,5.961283184019695,3.3606115658340237,3.4924136520719538,2.5264166552550993,4.028706057526635
4.695779127300768,5.298102728646806,4.408263193241396,2.552268171205116,3.3465713206627283,4.854491645875065,5.647058931492156,4.813856523136952,5.2521008530288,5.777664605763809,5.484105173557339,5.757501510059822,3.466283281227723,4.96058249231503,3.0461945103904373,4.232809662128557,6.173327662957479,5.791906920106276,3.6415892906700718,3.0809921490312377,2.775662454175398,4.8632174721714785,5.196616831992423,4.817658538947768,4.425029537857249,4.280270755282606,2.8019021037816465,3.7523236016091093,4.2989167652584275,6.0407308174614265,5.295186095942157,5.520323858080503,3.5148236598968343,3.629527451567743,3.0689827565651293,2.449199495366898,1.3244189548654353,1.84737701584873,5.1602040468997,1.4609378908394477,2.6232182462075144,2.4248027425974863,5.968110220513317,3.364616166991895,3.514483332364061,2.517366908452527,4.0434594240593995
4.719367767834544,5.305867754725789,4.4366362290551775,2.564716046837024,3.365728471782618,4.8643971395945105,5.649469488867553,4.8166863417823045,5.267545068919286,5.797391656915094,5.498082709009021,5.77784315797791,3.4952869228433885,4.946103174847915,3.0714165367024413,4.230757458859235,6.191359962093016,5.809850473143317,3.6550844780850578,3.091496905937363,2.7949465053667626,4.854605085524699,5.247970953599263,4.840897859308137,4.451370511140732,4.301087675623353,2.8326191967820225,3.737431534669114,4.358502081815924,6.058001045210415,5.3150188528614,5.549516889545943,3.4955980941083014,3.6582913251476983,3.1036894458780013,2.4632087549348642,1.3428647832724643,1.8574417600924278,5.217866205768773,1.4973883616884853,2.6741486494265287,2.4604431808672667,5.955521154202236,3.3548627249691165,3.528356199132836,2.5783477462835185,4.048698777537754
4.711771005759067,5.295404497891226,4.428176725320644,2.5792435938997254,3.3361243209823868,4.864057390095552,5.652498924430332,4.81123699345855,5.263142316076039,5.790988187348556,5.497274530877834,5.785025352012174,3.4869758198891248,4.9336010569219875,3.0580440806762272,4.2203117220060875,6.193037081052987,5.79110248084057,3.6467633408690254,3.0969341161400745,2.7853511399259805,4.8255900607574835,5.237186363299671,4.828726554913416,4.402626365523084,4.295787678240422,2.838997726978138,3.736239992729591,4.391977003296329,6.057275675610027,5.3206394541992035,5.5526392173242725,3.489208207749617,3.6549348217394506,3.0946722179535526,2.4664766618774823,1.3558351831302635,1.861724340466976,5.187720931571439,1.5303946803228856,2.678964599261624,2.427454068306116,5.9352146595701765,3.3425356555098626,3.529217350751863,2.579772535421003,4.038192542360765
4.726734583242038,5.310108010763968,4.437779484339758,2.602024223255929,3.33758203181855,4.87635736637332,5.677243217881966,4.823762563886725,5.265796413216053,5.796741426135324,5.517645298025249,5.793114181076398,3.4871407090383046,4.945562993370927,3.0714165367024413,4.233050658381883,6.195282542368022,5.805541542174936,3.6526444678374075,3.099190995681273,2.769150724040102,4.844187086458591,5.266000761919503,4.824782485350557,4.389647799678254,4.314817925779332,2.8048969851109633,3.7549012389429994,4.413888563481792,6.052982898565106,5.318150436160984,5.555320606682524,3.470101341318963,3.666761648860317,3.091042453358316,2.4648440838492487,1.3454723442478935,1.8659888798907107,5.1946775782482275,1.5107219858102505,2.6504210774895927,2.4096441755696563,5.953469376615727,3.3349188629058255,3.524618046869344,2.57620725680444,4.040909063635713
4.735160915007199,5.320184230990183,4.445024232212095,2.6082133423538947,3.3020013799100862,4.865824004100881,5.681404530903628,4.825559459477834,5.282557693791668,5.812001054255079,5.517321135188249,5.802813491957813,3.4988198293692063,4.920040511294835,3.071831828791871,4.217131919136917,6.213627637458639,5.796156348292157,3.6038296806413204,3.1350593288193775,2.7714811912956194,4.860819686671713,5.278930671416838,4.85142771788511,4.426265970681476,4.3358517895633275,2.8349432706406863,3.81087579303392,4.494350374748677,6.07991028919109,5.3128798538147795,5.560479490319046,3.5040547671018634,3.673765855031778,3.1367977436478562,2.4648440838492487,1.3297240020626526,1.8645693864905737,5.209103525964838,1.5303946803228856,2.6376277040614813,2.423031222397146,5.949030020398681,3.381879889049484,3.5352216229655355,2.566156933407014,4.051229174440339
4.70234837649873,5.290228403470815,4.454466964130495,2.566804146731729,3.2974634291697713,4.858465649041352,5.677916973980604,4.817483141810536,5.273219808620825,5.798691221505999,5.523390207928484,5.793142276357733,3.466367274258853,4.9263966143707405,3.076385615815975,4.206789527681413,6.171679699978317,5.7921748607077665,3.5707062895717643,3.1023420086122493,2.7677497724125266,4.8630629154809615,5.2870036066477635,4.868945127721249,4.433711864840699,4.324529912163525,2.871974176893804,3.8282065093793225,4.504576074127107,6.072399167418477,5.330534771759578,5.566156494118434,3.4657359027997265,3.5517702401415296,3.1023420086122493,2.462390086520354,1.3083328325376695,1.800030796387058,5.2178120452731855,1.5173226109779483,2.6411978750816676,2.4890646757652832,5.9633924550219435,3.363187721793648,3.5403394924603453,2.5740621758002837,4.0608181616839545
4.732674694834828,5.310346019205156,4.475382822049794,2.6102677587384555,3.3202464962255553,4.871981756175448,5.697500782494705,4.826636122396903,5.283491513010195,5.811651803499396,5.533329658009833,5.803148251075778,3.492014519987372,4.936127759205298,3.093179087225979,4.2122202765987256,6.187175237280255,5.802246153809067,3.6135310684011905,3.092405191982908,2.7714811912956194,4.867842043806457,5.336864779096635,4.8651565362520195,4.434529319562296,4.310127718139315,2.8886133327540224,3.8560873472792485,4.585477583766861,6.080733803821541,5.373418780795973,5.588937242838222,3.5010427626614002,3.5493300154796694,3.146735156930666,2.477831243280872,1.3558351831302635,1.8195363878652058,5.229449500326563,1.5454325946587122,2.669309393934482,2.538447404663274,5.96715862808308,3.377380459380363,3.5611090664742413,2.680567411323827,4.063786259461188
4.703586249762214,5.2888695712984495,4.465030440931244,2.617134464073039,3.3098187801328627,4.858602324763491,5.6858030012989556,4.828213329429568,5.2681937174631335,5.794550586997764,5.513170359337297,5.802506454155103,3.4862069118477104,4.918931082586913,3.082972760445031,4.192203523592032,6.171658865822687,5.79357318883248,3.5775777353383695,3.0661906945405133,2.783052809919051,4.831109812431356,5.334504613763371,4.795752019564882,4.418290036808961,4.293741690638772,2.8522049732145884,3.8458831866214758,4.590766952581316,6.077252228248595,5.371573273788602,5.57633731772417,3.4986265177655254,3.5307626306984643,3.1328821349818528,2.4906518965343674,1.3244189548654353,1.7969958713702565,5.213902602123445,1.601405748427758,2.66583836025124,2.5502261486656055,5.979120452302522,3.4222977966271646,3.5431713903046,2.7097388126401687,4.074491461392632
4.720410862269093,5.307728055427176,4.482325677588601,2.6335605298837046,3.3131077368941066,4.869618037369535,5.71315622975184,4.835990130874283,5.278220764465914,5.8135434199388785,5.535772687020332,5.815454482295352,3.4937611417690615,4.951893200714224,3.1036841381614204,4.197339152622603,6.200813375023412,5.827650025562423,3.569910656171817,3.061988108602623,2.796310302200619,4.854059410892367,5.332911978884661,4.784463633630975,4.4461344194993835,4.33729074083249,2.8847555108591907,3.8522729686257917,4.680463167193103,6.101305018256125,5.387046671909707,5.5739280469619645,3.5421180992248247,3.564307763973981,3.141130439960018,2.460750736289822,1.3737155909848573,1.8210211408063095,5.214935757608986,1.8578592471279152,2.7060482162691324,2.6108047914376025,5.963024774128712,3.452554868986447,3.5431713903046,2.668916810186036,4.079878090381291
4.719454745282531,5.311296056002098,4.502672778956185,2.6245505645461766,3.3643114448651144,4.87642449475999,5.710801747476846,4.842719243587017,5.280736354109719,5.818335563680092,5.541871796869911,5.821140072604573,3.511570604129169,4.9819158570998,3.1180500117519556,4.202821212254052,6.196118201647445,5.845618256562091,3.593774226526296,3.127199012882986,2.8098423459723345,4.886280763742829,5.320567975482857,4.777506164776535,4.4611362723792,4.3695744537721115,2.9184178870702806,3.851210849815885,4.658710952916121,6.084932126824685,5.406731427667288,5.57064604680556,3.5703773756759656,3.563174540995543,3.1565747889270224,2.485063040146281,1.3506671562994919,1.8239840495354316,5.216293531069446,1.826160902088217,2.722610369978139,2.6762154592044345,5.979024281933975,3.459718687725307,3.5577702920576804,2.6786349807509824,4.100538338562713
4.736700992118631,5.33582902956345,4.4969578939844395,2.6190435515209765,3.349454052520351,4.890297728874514,5.727503412007503,4.851645501530681,5.298607012706889,5.839094888352924,5.546780239517266,5.833038791632158,3.5205569327538395,5.0036967065501665,3.1227929696129095,4.201329238867973,6.2189188013019905,5.871167940954885,3.5799449697779315,3.1406980801031983,2.8058014640157225,4.9110359198832,5.325592002743623,4.784539645895004,4.430669922212743,4.377516471532114,2.895192387728205,3.8636727316753534,4.692997899148773,6.091988357275295,5.419751835780776,5.5944202290228535,3.5849068425675887,3.580737337997823,3.1688449201375515,2.4770245436349616,1.3558351831302635,1.829883736354908,5.226337900035393,1.8213182436926771,2.707383296845538,2.6665335447577023,5.976729983493333,3.4886282661526637,3.5800945834702347,2.7362589240945896,4.097526610120621
4.7982855842102206,5.361401478570751,4.509136462628897,2.65214912851435,3.346282610041743,4.896044142291801,5.733979473288006,4.862570438307337,5.297444869944682,5.838101215931816,5.550236741477614,5.851861466625324,3.5356535695643068,4.9883448334966,3.1353324099182798,4.201329238867973,6.236154331515567,5.882411291631149,3.5950691083923116,3.1531632749847547,2.807599453324131,4.897615903400659,5.318070999963467,4.789782639825085,4.447287601102899,4.38601865214392,2.8891632524076636,3.8821821382635466,4.648516993413757,6.096995023602409,5.419547011156666,5.615122789491083,3.601140523147863,3.588229995340431,3.19129904454962,2.480247604654863,1.401182959519932,1.8674062138196619,5.234685091546402,1.9169226402313053,2.718000506775858,2.687166961621,5.981505605683075,3.5021538733117734,3.5638828342611486,2.737475591148134,4.109071829446259
4.771400044492281,5.367974415613579,4.49279900111558,2.6537119618510627,3.3343725847071246,4.872858831540018,5.73836414032527,4.860630839413484,5.287316372552442,5.820333016439598,5.562189704913821,5.862955485862183,3.5331927040060154,4.959383652658369,3.106493542166877,4.205675075929824,6.242826191749222,5.868523674698502,3.5953277999048603,3.1692653627985705,2.77936445920144,4.906385227561407,5.305987839539429,4.808477734205015,4.4415085283426,4.420044683499442,2.870294975235158,3.8879352380345,4.66955245922471,6.087161046435251,5.41511514866384,5.601205353893757,3.585461486454794,3.57892504389747,3.214064234139732,2.4640267536796014,1.3480731235289312,1.8758688736641607,5.196948878914413,1.9329696156973943,2.7186603701490615,2.6581594635674883,5.969255633470893,3.531571376812638,3.55637608426704,2.7220669036771126,4.091324296885756
4.772143037775259,5.358959437086322,4.487226767598038,2.6429158671952973,3.3323249383656814,4.871104846530551,5.709063407481956,4.859451451121783,5.276886273212393,5.811211984942349,5.550864097975575,5.856789399361388,3.5300681482412646,4.948530982344786,3.0517137437619453,4.203193744007395,6.227149125094543,5.873887789003047,3.593774226526296,3.199081206878325,2.7890173986710307,4.913316404662758,5.313205979041787,4.778196252202368,4.431606946363639,4.428433043905194,2.8930043513534804,3.886705197443856,4.691072626190989,6.081602307042453,5.41852293479394,5.6102391351694605,3.566711863243652,3.568546298956542,3.1896529944715897,2.480247604654863,1.3297240020626526,1.8517027485265056,5.180490603968238,1.9351380796163424,2.7067159475307503,2.6376277040614813,5.965238702910048,3.54667605533824,3.5633290634902544,2.7362513832601985,4.091779387868452
