AAPL,MSFT,JPM,NVDA,XOM,JNJ,UNH,PG,V,MA,HD,COST,AVGO,LLY,BAC,MRK,ADBE,GOOGL,AMZN,CVX,PFE,TFX,HES,WU,CHDN,CROX,FICO,ROK,LII,WDC,MTCH,MKC,CLF,FE,REG,AKAM,ILMN,TXT,EXR,MKC,CLF,FE,AKAM,TXT,INSM,NEOG,ACLS,PRDO,IMMR,CVCO,STRL,TPC,GHC,FIZZ,CMTL,MGEE,CRVL,CVGW,CLW,AMSC,BBY,PRTS,FIZZ,PRTS
2.3758356646366203,3.027350482827369,3.2994720151592776,-1.0904038801363565,3.866308953863181,3.80983737612128,3.736062430726374,3.764199023214451,2.9989065895140024,3.3437387734117556,3.268545961216528,4.071344966048727,0.9270423379316467,3.289029663610594,2.089418655314921,3.0922307188706983,3.4035279868515924,2.5956932013520766,2.3679045769821228,4.088392038625868,2.386293892205453,4.011449844416567,4.057032584338873,2.3542331008457826,1.9268721837613296,3.279406304500642,3.403811606859511,4.137367380223034,3.6021667579897003,3.242565171398124,2.3160579396605177,2.9444338594280572,4.404665763594169,3.1669803498230427,3.3230771224445412,3.432373023781314,4.2765850534134335,3.0736022652513326,2.582341034402761,2.944433959815336,4.404665950059456,3.166979867676178,3.432373023781314,3.073602177028378,2.482403541878053,2.461546830376437,1.8870696345827689,3.112443313522922,2.141899687538966,3.7954891891721947,2.6144718429722276,2.8870328863997474,5.336267271815715,1.617575696840279,2.9785478816407793,2.9970415738220697,2.1412419694809155,2.827911357544579,3.516161597191598,4.379523542698341,2.9816403750019727,2.0605135196455997,1.617575696840279,2.0605135196455997
2.3751368275574385,3.0213240989961876,3.3177289845943307,-1.130770966386691,3.863394998520671,3.8102804926970393,3.746447021782782,3.763579870769926,2.989850772647586,3.343052090063195,3.263829555203363,4.065016617882822,0.9213733705946447,3.311407684713128,2.0765916608596466,3.0999718609133953,3.3792925592713705,2.578226569434663,2.353183150834213,4.084387367433429,2.382283861240614,3.9937926896936804,4.040654038457805,2.3468918533851975,1.9081343144137168,3.2627013365381456,3.395199382988064,4.103297072403599,3.579060122005873,3.236646671357703,2.2986848846024723,2.9432176308859526,4.3962759025180835,3.1589444317607573,3.3161770964171975,3.388449837172988,4.272116188051096,3.061354475390579,2.579526897268042,2.943217429867028,4.396275808499928,3.158944512766896,3.388449837172988,3.061354475390579,2.485739655149497,2.4512551925895565,1.8748743730131803,3.095194183842273,2.12780729885015,3.7230392910142878,2.5885156639334435,2.8724340744705708,5.340682091346184,1.5979029431441933,2.968145376079926,2.9874307948845296,2.105149859662151,2.814494647527389,3.5090049283617266,4.359269608526229,2.9226543845083235,2.050270161924796,1.5979029431441933,2.050270161924796
2.394924764685136,3.0329674292335875,3.3085170707464586,-1.1293515862616659,3.872593756128417,3.807172342412258,3.740691374672834,3.767134288483692,2.9990194255226683,3.3491507689764752,3.262438055649988,4.059148464444888,0.9307098760883471,3.309323083983192,2.069616182632578,3.0894515000752425,3.3772461920969765,2.700306533228163,2.3649494080135356,4.098804790013699,2.374214967115978,3.994278370040519,4.086814937755348,2.3516173703019683,1.9137476902409676,3.2767672946436672,3.394866731629589,4.107127074602802,3.56564662920871,3.2422969817544716,2.293006820451559,2.9417968254971996,4.415437998427206,3.1566364977499015,3.3232919937088865,3.396184852618166,4.260375510917233,3.05678028200493,2.602281500183234,2.9417966241924627,4.415437813959753,3.1566361729765915,3.396184852618166,3.0567797436872532,2.4630017949040526,2.4478009190425296,1.8562980052667872,3.101697417102251,2.1321647479235635,3.722072384568154,2.5764217296146685,2.8622008809294686,5.3294383812046595,1.6214642847913077,2.96919017673912,2.989601227615046,2.115853879820553,2.8177496633152384,3.5149724458530764,4.343805421853684,2.927732977543076,2.0515563651579543,1.6214642847913077,2.0515563651579543
2.4189674934063987,3.0258472187919514,3.3047578908726885,-1.1508574327124053,3.868368245445563,3.8018201912103615,3.7403064542383797,3.762806055025705,2.9913277706038763,3.3491507689764752,3.256292834665962,4.049712981197189,0.9162437146250627,3.301991269848729,2.0412166503947953,3.0771298943577143,3.3593331934746025,2.695812011743264,2.3586345530742405,4.099181136606581,2.3686300889110825,3.9877830382120085,4.08076367055459,2.3537104836915286,1.8940750639368498,3.259633852498868,3.3838241054838516,4.1086054255710955,3.542882623863278,3.227974473575079,2.293006820451559,2.9375223579831333,4.413088353216408,3.147351288328779,3.3183385812730912,3.36936263976438,4.236893979237541,3.0396697407559654,2.5874798429255135,2.937521751481864,4.413088353216408,3.1473515341809155,3.36936263976438,3.0396698320239093,2.4344901505008125,2.4358350882648487,1.8562980052667872,3.09780053716106,2.1642530065267547,3.7125959583795103,2.5649493574615367,2.8644840391405775,5.328760343127099,1.6084433078715032,2.9625529515156668,2.9752858824915283,2.105149859662151,2.7818292014202086,3.5134838164763385,4.279440003630666,2.9055364896216744,2.005525835625848,1.6084433078715032,2.005525835625848
2.427094081947361,3.0609516055584454,3.3187199860842234,-1.1208769888362817,3.8801553799311215,3.7962900405544184,3.730634972725893,3.7637350930256757,3.0041892634504905,3.3615594672347116,3.2679922559100443,4.0709739393148645,0.9499546918760386,3.307233220667621,2.0256644701478805,3.0855471356097928,3.380994661369475,2.7085221584994157,2.3890379695282147,4.110879805077635,2.38378963979083,3.9994449185078027,4.103000054425967,2.3687564013499323,1.8984045217586762,3.301008631917719,3.3981891051269955,4.128716662640265,3.5646982850729687,3.254563837834308,2.310744539306396,2.9525048641882905,4.449839356526214,3.1522366288051527,3.339063532628446,3.3755376270538817,4.25182482814407,3.070893419301776,2.6123316763193967,2.9525052625094865,4.449839356526214,3.1522367919078222,3.3755376270538817,3.070893507764029,2.482403541878053,2.4503927010523605,1.8748743730131803,3.137354968131334,2.1973823450077044,3.7556030469036443,2.6049094224466427,2.867898923718522,5.341950372291951,1.6110609879971727,2.9762494479447796,2.99104572977219,2.122461208050276,2.820994345494132,3.5396541779525363,4.32941670450539,2.907606175818026,2.024193090125893,1.6110609879971727,2.024193090125893
2.4534129704328653,3.04336882573344,3.332733659396663,-1.1336161552597401,3.8762013186045765,3.7890699682355495,3.7318005014049214,3.765528047462173,2.997779146548237,3.3514890085159763,3.276266103033764,4.069488128344798,0.9463569082595783,3.305139540582673,2.054502649625858,3.079943871666431,3.3727979019076764,2.6965009535789295,2.377460641797157,4.107337460089791,2.3817813426695538,4.0015361078726395,4.0851679753529195,2.3584036933298878,1.8952162851515015,3.310177960991249,3.4018307386867765,4.128234135676629,3.571787700634717,3.263797461002797,2.3011083829244607,2.9553143566114013,4.428112339423428,3.1600966471134857,3.3396976550492505,3.3796332245348557,4.262844271607124,3.170223148195172,2.6191269440340865,2.955314058708533,4.428112430495517,3.1600966471134857,3.3796332245348557,3.170223228292798,2.470638671541103,2.4408564515751245,1.9169226402313053,3.147313426378363,2.2135442157226732,3.729781401492564,2.578700552228821,2.8644840391405775,5.3443146910327295,1.5979029431441933,2.9821613712188397,2.9864647615899247,2.098017880446669,2.804665196101642,3.5214957426256,4.354141470410024,2.904154419721787,2.0307763546800617,1.5979029431441933,2.0307763546800617
2.454420352342206,3.044845817263073,3.3646883105409704,-1.0876788559924633,3.8966396302091595,3.7925359430589642,3.7441486464658986,3.770034759314822,2.991100726313362,3.3587615548004535,3.2847446708675423,4.079721783214231,0.965306028664134,3.33482313798805,2.0923556600111715,3.096385031670081,3.386422078013099,2.715863883763212,2.3665452818754305,4.128859845949451,2.3917815158635087,4.01192702632605,4.103269851003443,2.366694040610193,1.8911018223738094,3.292869507610626,3.404141169666811,4.1403540670837,3.54940556095449,3.1831637320164714,2.30647328375637,2.965879674534437,4.439532978439059,3.1851090413115215,3.3322741259770656,3.381334747377604,4.278205118170095,3.1804045744498928,2.615509106356459,2.965880067563632,4.439533068476964,3.1851091991397795,3.381334747377604,3.1804046537361486,2.46640315555546,2.456199745962265,1.9344157806547146,3.1411010005519047,2.2175443529793335,3.7440776254082153,2.601207071525431,2.866761887917216,5.369425461529828,1.6084433078715032,2.9828547414437314,2.9999074101221437,2.116054671505946,2.8297480897535916,3.5313480125405823,4.374498387470708,2.9307680433255787,2.0333975857027218,1.6084433078715032,2.0333975857027218
2.4698193691877623,3.0605884369945566,3.362321081441279,-1.0674762194227596,3.8989892146572966,3.7962900405544184,3.755588505271285,3.766306556760892,3.0076580060090694,3.3703518581916585,3.2792827788101215,4.081560376908347,0.9737035218762176,3.3189293067214685,2.0825326246063907,3.0938948094929994,3.391820196745739,2.7342120360352684,2.381950668107194,4.1246474966885085,2.3902880817452385,4.016053252821259,4.106367196886389,2.3661783444783397,1.883052822386222,3.3407394045201606,3.398520398315377,4.1308864751886105,3.5611345319851364,3.262746536464767,2.3258141173464018,2.962304191285377,4.434239711048534,3.1812841064478743,3.337159088037507,3.4134553066912887,4.282781204983489,3.183640871390059,2.6209309664007274,2.9623039940668288,4.4342398015642965,3.18128434409751,3.4134553066912887,3.1836410294502056,2.428336311755328,2.4591976610200064,1.9344157806547146,3.1555371857976824,2.23436804107582,3.7352858633452493,2.5900171284671405,2.8684669571674872,5.360236316376084,1.6077877441293564,2.973455140200477,2.9908052999718615,2.102506909356973,2.8297480897535916,3.5297372194676435,4.371976260288084,2.9260432841203494,2.0068708565359223,1.6077877441293564,2.0068708565359223
2.482954242685413,3.074297220565368,3.3503987378426414,-1.08360580921033,3.8913329101689573,3.7892208528453857,3.7341274001428286,3.7515681637888387,3.0027304911050416,3.3773622933291767,3.2828363000173497,4.075295705792463,0.9469114558553876,3.311147460195846,2.0706155518155027,3.0883373854110756,3.3894621125779762,2.735424513483902,2.367857763208823,4.116631458311479,2.377248691714457,3.977959493808744,4.103405257541933,2.3594442149447286,1.8707401002240527,3.341447385355526,3.3901967990685455,4.129319969904878,3.5419129857575338,3.2323198980386247,2.325289296188062,2.9585157533613424,4.418392579259441,3.2031356058877813,3.3250090292908823,3.414771496671585,4.252793981333632,3.1844483907326,2.6159614948155228,2.9585157533613424,4.4183927631826405,3.20313545087911,3.414771496671585,3.1844484696988844,2.452727741575149,2.4356162894926046,1.974080999531056,3.1612537594982895,2.2451051382434493,3.713328175464447,2.5937610632532153,2.8599124979757535,5.3672241035475245,1.5972404306749324,2.9650250603327484,2.9874307948845296,2.098017880446669,2.818213883219128,3.509304100162593,4.350277936359301,2.917208679565116,1.9878743742824085,1.5972404306749324,1.9878743742824085
2.495200376620405,3.080369921653596,3.3443843402313895,-1.1082981597767179,3.8889646996359652,3.784227433385848,3.7269352360568346,3.748086966922957,3.004076914738127,3.365949256417326,3.275716729200895,4.067751441234051,0.9625817831092803,3.312708626044157,2.069616182632578,3.0855471356097928,3.3887873332617002,2.7411273154954525,2.3710844752221796,4.1117166820702495,2.368120838886582,3.9761479994171305,4.089006484922965,2.412580740999046,1.859456602622047,3.301377032329494,3.377749308591295,4.101686584932659,3.4467969468599167,3.2200497571220486,2.317381960628869,2.9535093241262493,4.391061623694233,3.203355771449918,3.3277931104362057,3.4239368860333266,4.215867476232536,3.180809645179908,2.6136944289363737,2.9535090256851713,4.39106152918456,3.203356003911694,3.4239368860333266,3.1808100414505733,2.444952311121487,2.3683887565517283,1.9851308910284224,3.1669380807314096,2.210533786056973,3.7064737400258836,2.5703195042867972,2.810004960371233,5.367903679670825,1.5925909006404106,2.9604291543089274,2.9757742997195065,2.0860860780827806,2.789021385735586,3.521348036917791,4.3554259724643645,2.9327862134319944,1.9726911796912945,1.5925909006404106,1.9726911796912945
2.4680127433428454,3.0532966900839993,3.3256283994215683,-1.1465191416281069,3.876321902939805,3.773705221627603,3.699845300554012,3.733879719210391,2.9876874194460816,3.3345430441187593,3.254610584919958,4.0405697088820745,0.8763142094873798,3.3001496047647616,2.0370926670777707,3.0686406693323867,3.349904087274605,2.716242691165246,2.4092847479966126,4.093517320941752,2.3511667894778707,3.997833443378394,4.0498021271224465,2.37593918079157,1.8511479638237645,3.2869082438131607,3.3579195501905565,4.05615782970741,3.4042837267680963,3.193922674571908,2.4239590179758452,2.937929944721095,4.369394058960001,3.1984931877850906,3.292311955786547,3.3837120517931956,4.021208874830332,3.13098612703157,2.5814036518585586,2.93792974263643,4.369394058960001,3.198493109920114,3.3837120517931956,3.1309862103344597,2.4078455727494,2.2945509101186805,1.9169226402313053,3.151022571278398,2.161090120553563,3.711374528211464,2.5257286443082556,2.760642677762601,5.351414517778857,1.571055676700886,2.938576204628142,2.9725939976862303,2.0539100144527778,2.7692382819268953,3.512291474682399,4.3399016685849725,2.899301919698653,1.9657127576519964,1.571055676700886,1.9657127576519964
2.4660489056152675,3.067466364322363,3.3258739149843985,-1.148686357566471,3.8538651262964736,3.771402861040659,3.700446173931901,3.729367530585077,2.9781840859013284,3.3470352723599244,3.24104718942129,4.039804111167903,0.9059047812119633,3.300676161060858,2.0483922265238195,3.06122505663646,3.332918557245894,2.722350237459491,2.4154672227907104,4.087820923686468,2.3542709571055687,3.9854994730752407,4.052218269857677,2.3656615764270765,1.8733080679768686,3.431403226186684,3.3716371864193557,4.008456987567655,3.398140001147076,3.189123698734498,2.4301244912443147,2.938949346155985,4.325044231182615,3.1933834254467977,3.28942703148745,3.171364848597648,4.070887376972904,3.1103402606462915,2.579526897268042,2.938948740519569,4.325044130223102,3.193383738502202,3.171364848597648,3.110340175605658,2.4300983830709315,2.304833140260513,1.9286186685791065,3.076756461182283,2.161090120553563,3.7509148773005645,2.543175578904807,2.7593768258516564,5.32740407191353,1.5885881710957914,2.9396622286585954,2.9779706375788173,2.062634439527426,2.761410208565653,3.6410014018819354,4.308110992797169,2.8696804899753645,2.0149030205422647,1.5885881710957914,2.0149030205422647
2.4626233404156745,3.05585538377743,3.3202043046314524,-1.148686357566471,3.8331514612435247,3.7669368138040626,3.694619991401588,3.7223993710612677,2.9621800345145637,3.3350706859802695,3.2347684575837943,4.038782289570474,0.8763142094873798,3.3085391820240098,2.040187697331971,3.038055825718975,3.3217933258352854,2.7104123306461005,2.4092847479966126,4.0781576247786075,2.348572435045271,3.968869459772591,4.025024322506709,2.368241053490336,1.8972670068153596,3.444576102528928,3.3848331227430872,3.984770821857898,3.4333669392726556,3.163907573198826,2.4083767767481694,2.92994561867824,4.328277979946817,3.1878000194400515,3.287648101143656,3.1871787097745945,4.106751069782949,3.1155416564740386,2.5781167447554996,2.9299453131212743,4.328278281847447,3.187800255546217,3.1871787097745945,3.1155417410734834,2.441477071940574,2.3362698923344047,1.8931119433807513,3.0820591868188827,2.126714963329106,3.7509148773005645,2.5494451858267326,2.7587432984957503,5.308786512698515,1.57648323977636,2.9143817719656018,2.979188593269636,2.0401375454489354,2.776521442016061,3.632838055161147,4.293195379276584,2.857436655197285,2.013568766970805,1.57648323977636,2.013568766970805
2.4785530779210396,3.0510994612692084,3.319957048170221,-1.0965619359380825,3.8307673215414177,3.761054259422061,3.66164228417354,3.721422798662081,2.963815616011561,3.3379356465403025,3.215109279885959,4.031857361793605,0.8634453584227825,3.299886363321244,2.050433512870367,3.017631607497668,3.320348796556115,2.7155012143762938,2.4038773430970286,4.091148083189554,2.3360270778729233,3.9458607300954105,4.02327249616588,2.351093838232482,1.917547101874267,3.4506222795126376,3.3888587194984447,3.9762340050179943,3.4216702983397917,3.166515773889719,2.410789898901397,2.925412915372638,4.318207764193616,3.1918230359869044,3.2762295067107967,3.168424300630145,4.081289553788934,3.077652132741958,2.584212879704608,2.9254134269476095,4.318207662541531,3.1918233495311785,3.168424300630145,3.077651869142777,2.4292177775370787,2.3045836172269674,1.899117961850743,3.055712228173241,2.096762572284966,3.7556030469036443,2.6100698207912507,2.7600099521047476,5.3009508435334025,1.6104072339025692,2.91586455775283,2.990323883343836,2.0474777205241153,2.7667988662461314,3.627535795480666,4.271095052655442,2.8339749836154753,2.004179067461492,1.6104072339025692,2.004179067461492
2.458594635408708,3.033713781410143,3.3050092836413985,-1.1069102093344512,3.8084083505289397,3.745722448714412,3.639746056112124,3.712265004702226,2.9387609755470576,3.3192495542866145,3.172460813253303,4.007367378207011,0.8281927551163063,3.278322636495621,2.0172695900562374,3.0013514319047028,3.2969473856914453,2.6915336041314615,2.3594379081906993,4.072663267801476,2.2891810299811253,3.920046002278634,3.9872726095204234,2.3191415352099605,1.898632012391918,3.4141135868447408,3.3603339014486173,3.926382381269301,3.3783375843016694,3.1139268727269767,2.3811925330231736,2.9102252174424663,4.283538048257947,3.1758592446433895,3.2261326789946145,3.1367977436478562,4.043972394017498,3.0194095683696167,2.560080976325218,2.910224801919138,4.283537837781658,3.175859085348454,3.1367977436478562,3.019410220320783,1.684545360150144,2.2544323808670614,1.8562980052667872,3.0479904257646715,2.047127616240182,3.727619326466775,2.5664866719389225,2.7382560456267386,5.302427712422162,1.5972404306749324,2.897920244657127,2.9908052999718615,2.020001061970908,2.7485576930467146,3.6102419673290087,4.192680416843901,2.8313755528003792,2.004179067461492,1.5972404306749324,2.004179067461492
2.4679614977930737,3.038181331140119,3.306514287658955,-1.0802238940676674,3.8068655805826164,3.7454070571910716,3.643994751074984,3.7099626254548297,2.9846064626660804,3.444949040482968,3.1764139150002086,4.026887425171604,0.8507140744032334,3.282351244874337,2.0225245325723162,2.995254082303963,3.3094475537151156,2.7062291877808824,2.351184776638309,4.065971180621865,2.2941852353323724,3.90953096549647,3.9738536007082685,2.34108539422484,1.9217761943672,3.4200191259198913,3.372318137058485,3.971585410603763,3.3645279258495036,3.125150928060689,2.3858985080796287,2.9110630805968625,4.286328224534391,3.173561006589008,3.212786076647893,3.1620938462998422,4.045165251834235,3.0026104960164566,2.5662878601645964,2.911063391978241,4.286328119589476,3.1735610864197255,3.1620938462998422,3.0026106854438863,1.6272778605404055,2.2757208440552557,1.8180767527746666,3.0452506888358077,2.053027287669118,3.7669972333778885,2.581730854622391,2.704042151617877,5.2843795904707695,1.6084433078715032,2.9110361976389796,2.9953663771542933,2.0226506526571635,2.744569924326068,3.611998434495239,4.232656200165896,2.8347172229315594,1.9768549238454063,1.6084433078715032,1.9768549238454063
2.42847287800901,3.001098290457367,3.255616406037628,-1.1802713643168083,3.755653628726199,3.72033567437255,3.598241569657255,3.6908444754718417,2.9557297454636275,3.3969260476559437,3.137739131406607,4.01946480403063,0.7916517435193107,3.24215439987819,1.945186116320302,2.958183608404291,3.263849175923179,2.6660945196409402,2.3099578829182112,4.006634851854858,2.2563170608587138,3.852434371563473,3.913094666102087,2.2850164263732586,1.8835147156061591,3.3134584506960816,3.324208492848245,3.889976411821226,3.3363243319198794,3.058095423752421,2.3354760309459563,2.8730646599572314,4.198271441155613,3.122352354392694,3.12951967111855,3.130263129831815,3.9705855301565807,2.9188501210602222,2.507476302430341,2.8730650912119424,4.198271211945381,3.1223525224431303,3.130263129831815,2.9188501210602222,1.4255150375933898,2.2259540983997486,1.7298840418372006,2.8784459073301965,1.9873902347427634,3.7544330634174736,2.5595502163859143,2.6461748244387127,5.220268969928781,1.5905914414154299,2.8727088114375428,2.967927812864527,1.9862748421123386,2.7218360401291717,3.5559193399291984,4.119037174812473,2.7552919743625766,1.9401794798272152,1.5905914414154299,1.9401794798272152
2.4184860519869904,2.9910246501566853,3.247141757453552,-1.2144306524565065,3.7688382349258687,3.7343061262255324,3.6090551219604734,3.707654652241173,2.936964221255483,3.4090659454125674,3.1069872763825863,4.022466550728232,0.7398472510344631,3.2532535154097353,1.867499712869138,2.964510799670942,3.243373329225551,2.6687230725783553,2.315994802487272,4.014554832343126,2.2637775330066305,3.8409910352999033,3.8893234615085785,2.2838955582911833,1.8878900358699873,3.3548043207812865,3.2721630178744214,3.846130214816913,3.3330413497379,3.043145474344941,2.3318312819346847,2.8868940251848225,4.167238151376119,3.123804264053038,3.110566698205827,3.1175073372345774,3.9535607349599156,2.897034978141368,2.4901640810826953,2.886894450516605,4.167238151376119,3.1238043479563506,3.1175073372345774,2.897035083401462,1.3887912983962407,2.2273031338116285,1.778336461783405,2.8342640775300216,1.8488209568032412,3.6262058514630193,2.5079719009739794,2.5478814280551156,5.259231776101209,1.6188736366544039,2.858684092875265,2.951546243030835,1.9640774191181978,2.706906600561242,3.54370919823631,4.120661845768712,2.7790833279054716,1.9544450434002698,1.6188736366544039,1.9544450434002698
2.362309489962882,2.943168581070327,3.1482611828714817,-1.2964702367199037,3.7049588958319846,3.7086246536077265,3.526025897245076,3.6859652655465682,2.8856772614025297,3.2971300595525412,3.0463018630990426,3.9393573297488422,0.6637450267244012,3.2127071642813396,1.6403706539478118,2.9070741237310473,3.174296775088473,2.610007058638715,2.2705783401854114,3.936158181930077,2.2151587642566763,3.7728736187801,3.777930542347091,2.2039931573907943,1.8406037794399728,3.2039651780588203,3.1865871149721974,3.7449761617277555,3.266927045373574,2.9951900581003112,2.2730144527231424,2.8369552840941865,4.047769673991859,3.069911625682685,3.0123555939925195,3.0487990017257656,3.9042104315834703,2.770472307462987,2.402732382114726,2.8369549487603445,4.047769740601337,3.069912068428344,3.0487990017257656,2.7704722477320587,1.2441546022037906,2.187424224893659,1.6331544166996743,2.7395749595619265,1.783223599252449,3.562181848697569,2.3702437236421723,2.4748563235675727,5.172118123877005,1.5696942201438402,2.8100510066785542,2.904143968330372,1.854473333532084,2.654192621388006,3.5020980079807718,4.051784947803305,2.7155894331280606,1.9387416321328352,1.5696942201438402,1.9387416321328352
2.4195292216362834,2.987123123984937,3.214706761255229,-1.2159758738380269,3.7254067782995612,3.726140520099772,3.5906687629917697,3.7015294172304447,2.9291404576978253,3.3975772376996756,3.087607407589326,3.9949877000779335,0.7496828498883115,3.236558526139899,1.795179213376412,2.948937816373488,3.211246776177808,2.6589524296594704,2.3277166715758812,3.9704662228268743,2.2700470561735457,3.829987161603838,3.8230238475586504,2.221447882393297,1.9106080742069464,3.322154149550941,3.2520218523564357,3.820512581347533,3.295886950312336,3.0359158807546653,2.2959851062183745,2.8581587345895163,4.130609006695075,3.1109072358488556,3.094223009031928,3.086029883652105,3.9797180176446325,2.833751408179138,2.498857851344232,2.8581590628878657,4.130609006695075,3.110907150856424,3.086029883652105,2.8337509596325354,1.3402504051427764,2.2433504744285955,1.7155980979710415,2.785078868411803,1.781681688370393,3.5709401347882244,2.413231619911364,2.541601978446052,5.190723863752359,1.6018686347745517,2.8719346732452697,2.9587769368327343,1.9719955115671108,2.7274409931614993,3.5618979793595704,4.1635596787048135,2.7632857636117087,1.9459101490553132,1.6018686347745517,1.9459101490553132
2.3915484119079475,2.9316649345242043,3.157321615769627,-1.2626805326789388,3.6802841560981707,3.6934580371975,3.5241162001776947,3.672722562566036,2.8861819788502414,3.336586293872591,3.031677313252229,3.936094355143293,0.7367752928402231,3.20375916627809,1.6795321288171734,2.902722502496302,3.1267605024981378,2.615468166538648,2.272795769685355,3.9396977215262865,2.2382985135865434,3.7797172321005794,3.787224384447528,2.200343521574238,1.8490002709537436,3.294725111692035,3.2032504607081598,3.7814955194067483,3.216826301713331,2.9951900581003112,2.2674665045374995,2.8290284034651907,4.095963099299569,3.0825896997645676,3.077333830053629,3.0558861855977573,3.9176491624334377,2.761889096715496,2.4593926917008586,2.8290286288001654,4.095963162775034,3.0825891751627994,3.0558861855977573,2.7618886147488504,1.3083328325376695,2.1583871423663505,1.6409365499221742,2.725824695157236,1.7582614541109713,3.433664564413989,2.3933394388438005,2.516889723350716,5.169521621510672,1.5114933643901292,2.8388738989654954,2.9059791250396505,1.9035989566686833,2.689114092038955,3.5214957426256,4.092676530595175,2.721002682281368,1.7967470455331813,1.5114933643901292,1.7967470455331813
2.4187000545672177,2.9717591710551483,3.2226415375534443,-1.179525506081503,3.731150898162795,3.7458799270150744,3.5726222294474126,3.705341058531261,2.950184242548087,3.4116656218196715,3.084284998473997,3.9671461795077105,0.7854838957568048,3.241281770387195,1.748032539824477,2.948297020316939,3.1780538303479458,2.6390846451993903,2.294351310375113,3.9776141625813044,2.281908277707107,3.816791763853332,3.8354421318873233,2.2467806976471407,1.8733080679768686,3.3634954933514023,3.2291124814061383,3.84666823327959,3.2685229477062534,3.040522640980716,2.308344025491206,2.864543193468582,4.136175873870568,3.134625995506924,3.1429878223221444,3.104138188471233,3.932626398451636,2.8046795113221044,2.518020869220269,2.8645429759958434,4.136175995817727,3.134625746506195,3.104138188471233,2.8046791649885443,1.5665304034589465,2.1958066244093994,1.7011051044404875,2.756806092959713,1.8328206166675256,3.485844902456862,2.452727741575149,2.6268401401601125,5.21200617827354,1.5525177990198686,2.8982974073999594,2.9557909868240366,1.964311250476824,2.7335197176251746,3.5383472153749835,4.130355012011042,2.7564953481359113,1.8050046834297293,1.5525177990198686,1.8050046834297293
2.427465431527837,2.968179883786324,3.2011536399823792,-1.2198509703438536,3.7370013689023662,3.744618503707592,3.5924560316701806,3.7166908769677005,2.941986839095619,3.4137403320935404,3.10176861097899,3.9696221019451565,0.7961722480397663,3.2287388293335,1.7397221660167976,2.952773894017774,3.1822118563252286,2.6419978801252153,2.3140194479917464,3.996463751769436,2.284711715786984,3.832050314071721,3.8410679461758392,2.231539750909153,1.8693366796149204,3.3607225305592063,3.2384951054947,3.892037712218607,3.2682037530615404,3.0483710454753403,2.318439935440877,2.8695776062838805,4.180810267458228,3.1225949898042713,3.144273157807022,3.1157350321154516,3.9226665399383185,2.8105612782729232,2.5249896933727354,2.869577498093565,4.1808103840820365,3.122594821794577,3.1157350321154516,2.8105613930403917,1.4929040533163809,2.2112679660227776,1.678963999992114,2.7519131604601763,1.8386687032984648,3.4471263086926154,2.4840729499500287,2.6361961000668175,5.18943596732935,1.5932564027030727,2.8850117562834026,2.9397143757652926,1.9336929596001673,2.7233675713108867,3.5703773756759656,4.245634053489784,2.704251886910496,1.8033586333516993,1.5932564027030727,1.8033586333516993
2.4443515557369033,2.984382806292381,3.2278067722330825,-1.1825129632933946,3.7683119762255233,3.7638451676402713,3.6173608589842248,3.7287219346431275,2.9660306846296556,3.434644101049039,3.1301390777814833,3.987188963511135,0.8143690741553654,3.254508621926105,1.8160134660309313,2.9776692668835936,3.2047768850132536,2.630329609495681,2.317227373490164,4.029704310649747,2.311232706371737,3.8429169400175653,3.8951535310313434,2.2438677105259273,1.8702727815602709,3.392829131991639,3.263092587745719,3.885857701752143,3.291533755261255,3.0731430475916564,2.3326133261224022,2.886679422229242,4.179254462364408,3.157327214255699,3.1780964268934992,3.1463051320333655,3.9632189821532404,2.815826238808701,2.5719835102699324,2.886679422229242,4.179254462364408,3.157327295392948,3.1463051320333655,2.8158261246438774,1.5368672401083898,2.23375300488246,1.7850704874777572,2.7659166016611665,1.8772725749020964,3.432373023781314,2.4890646757652832,2.6823904464939363,5.200770869996186,1.5872503920719752,2.9095460218640485,2.9728392359015454,1.9835269610175523,2.7360422569773597,3.594431415147874,4.225372846936676,2.7391100398122865,1.8625285490014267,1.5872503920719752,1.8625285490014267
2.4366802819625435,2.984382902748343,3.2044902386827903,-1.2113463536624172,3.757620587476261,3.760277775724975,3.6077370721069273,3.7245110916050828,2.9655646119458177,3.434644101049039,3.181559821261657,4.001396854474345,0.7939146040386446,3.2522693689084314,1.7685110133870612,2.9767349649832875,3.2039651780588203,2.5970670092301695,2.290917270372815,4.019969887605021,2.309595527074847,3.8446217479902347,3.8782368088057786,2.236841826259549,1.8641736160921,3.3389673240709525,3.2619530868598914,3.862020975196015,3.263407507128778,3.060029038834083,2.2902916480599482,2.882161875076752,4.156156629787361,3.15240493660921,3.1811085471532228,3.128951134034731,3.932245161409078,2.80526845114649,2.5653355209889477,2.8821617682394023,4.156156450485217,3.1524053442972106,3.128951134034731,2.805269143405431,1.4929040533163809,2.214277127172356,1.7578579504376943,2.760460310889234,1.8617244145695797,3.4626059978325,2.4932054841291187,2.6567569067146595,5.220458837218549,1.5791859159255004,2.8960321888457967,2.974063453641028,1.9640774191181978,2.7228574050185563,3.5669942618146373,4.154184574555189,2.753283411361006,1.8625285490014267,1.5791859159255004,1.8625285490014267
